#header_update,time,theta,motor velocity
13:54:07.275,319.92244402542457,-0.85
13:54:08.821,318.4270241803284,-0.85
13:54:08.877,318.6905847660541,-0.85
13:54:08.917,317.63634242315106,-0.85
13:54:08.965,317.7222860924095,-0.85
13:54:09.013,320.3636215276177,-0.85
13:54:09.061,319.30937918471466,-0.85
13:54:09.108,319.1317622682472,-0.85
13:54:09.154,318.6905847660541,-0.85
13:54:09.200,319.2177059375056,-0.85
13:54:09.247,319.5729397704404,-0.85
13:54:09.292,319.1317622682472,-0.85
13:54:09.340,318.7765284353125,-0.85
13:54:09.386,319.04581859898883,-0.85
13:54:09.432,319.395322853973,-0.85
13:54:09.478,318.249407263861,-0.85
13:54:09.525,319.1317622682472,-0.85
13:54:09.573,318.6046410967957,-0.85
13:54:09.619,318.34108051106995,-0.85
13:54:09.667,318.5129678495868,-0.85
13:54:09.713,319.92244402542457,-0.85
13:54:09.760,318.6905847660541,-0.85
13:54:09.806,318.5129678495868,-0.85
13:54:09.852,318.8682016825215,-0.85
13:54:09.897,319.92244402542457,-0.85
13:54:09.949,317.63634242315106,-0.85
13:54:09.997,318.9541453517799,-0.85
13:54:10.045,318.1634635946026,-0.85
13:54:10.097,318.0775199253442,-0.85
13:54:10.142,318.1634635946026,-0.85
13:54:10.181,318.4270241803284,-0.85
13:54:10.235,318.6046410967957,-0.85
13:54:10.281,319.395322853973,-0.85
13:54:10.326,319.30937918471466,-0.85
13:54:10.372,318.5129678495868,-0.85
13:54:10.420,318.6905847660541,-0.85
13:54:10.467,318.6905847660541,-0.85
13:54:10.513,318.34108051106995,-0.85
13:54:10.559,318.8682016825215,-0.85
13:54:10.605,318.9541453517799,-0.85
13:54:10.651,318.5129678495868,-0.85
13:54:10.697,318.8682016825215,-0.85
13:54:10.744,318.1634635946026,-0.85
13:54:10.792,317.81395933961846,-0.85
13:54:10.838,318.0775199253442,-0.85
13:54:10.883,318.9541453517799,-0.85
13:54:10.931,317.9858466781352,-0.85
13:54:10.978,318.34108051106995,-0.85
13:54:11.024,317.63634242315106,-0.85
13:54:11.069,318.5129678495868,-0.85
13:54:11.118,318.5129678495868,-0.85
13:54:11.167,317.63634242315106,-0.85
13:54:11.212,318.6046410967957,-0.85
13:54:11.261,318.0775199253442,-0.85
13:54:11.310,317.5503987538927,-0.85
13:54:11.357,318.4270241803284,-0.85
13:54:11.411,318.4270241803284,-0.85
13:54:11.456,318.9541453517799,-0.85
13:54:11.502,318.6905847660541,-0.85
13:54:11.540,319.30937918471466,-0.85
13:54:11.589,317.89990300887683,-0.85
13:54:11.636,318.34108051106995,-0.85
13:54:11.686,318.7765284353125,-0.85
13:54:11.734,318.5129678495868,-0.85
13:54:11.773,317.3727818374253,-0.85
13:54:11.819,319.4812665232314,-0.85
13:54:11.875,318.7765284353125,-0.85
13:54:11.921,318.8682016825215,-0.85
13:54:11.965,318.6046410967957,-0.85
13:54:12.013,317.3727818374253,-0.85
13:54:12.061,318.4270241803284,-0.85
13:54:12.101,318.249407263861,-0.85
13:54:12.149,319.04581859898883,-0.85
13:54:12.197,318.0775199253442,-0.85
13:54:12.247,318.34108051106995,-0.85
13:54:12.291,319.1317622682472,-0.85
13:54:12.338,318.5129678495868,-0.85
13:54:12.387,318.9541453517799,-0.85
13:54:12.431,317.89990300887683,-0.85
13:54:12.476,318.1634635946026,-0.85
13:54:12.526,318.6905847660541,-0.85
13:54:12.573,318.0775199253442,-0.85
13:54:12.619,318.4270241803284,-0.85
13:54:12.666,318.0775199253442,-0.85
13:54:12.712,317.5503987538927,-0.85
13:54:12.757,317.9858466781352,-0.85
13:54:12.805,318.6905847660541,-0.85
13:54:12.853,318.5129678495868,-0.85
13:54:12.899,318.34108051106995,-0.85
13:54:12.945,318.6046410967957,-0.85
13:54:12.992,317.81395933961846,-0.85
13:54:13.039,318.0775199253442,-0.85
13:54:13.085,318.9541453517799,-0.85
13:54:13.132,319.5729397704404,-0.85
13:54:13.178,319.1317622682472,-0.85
13:54:13.225,318.4270241803284,-0.85
13:54:13.272,318.6905847660541,-0.85
13:54:13.318,319.2177059375056,-0.85
13:54:13.366,318.6046410967957,-0.85
13:54:13.427,317.9858466781352,-0.85
13:54:13.472,319.2177059375056,-0.85
13:54:13.509,318.0775199253442,-0.85
13:54:13.557,318.5129678495868,-0.85
13:54:13.605,317.89990300887683,-0.85
13:54:13.653,319.04581859898883,-0.85
13:54:13.704,318.6905847660541,-0.85
13:54:13.750,319.2177059375056,-0.85
13:54:13.789,318.7765284353125,-0.85
13:54:13.837,318.8682016825215,-0.85
13:54:13.885,319.1317622682472,-0.85
13:54:13.932,317.89990300887683,-0.85
13:54:13.981,318.8682016825215,-0.85
13:54:14.030,318.1634635946026,-0.85
13:54:14.069,318.4270241803284,-0.85
13:54:14.117,317.3727818374253,-0.85
13:54:14.170,317.7222860924095,-0.85
13:54:14.213,318.34108051106995,-0.85
13:54:14.261,318.5129678495868,-0.85
13:54:14.308,319.04581859898883,-0.85
13:54:14.354,317.9858466781352,-0.85
13:54:14.404,318.0775199253442,-0.42
13:54:14.446,318.7765284353125,-0.29
13:54:14.495,318.7765284353125,0.22
13:54:14.541,317.9858466781352,0.22
13:54:14.587,317.81395933961846,-0.42
13:54:14.634,317.81395933961846,-0.29
13:54:14.681,318.1634635946026,0.29
