time

# header_update,time,motor velocity

# header_update,time,motor velocity,theta
14:31:37.477,-0.43,113.99568290434384
14:31:39.111,-0.43,114.16757024286065
14:31:39.158,-0.43,114.08162657360225
14:31:39.206,-0.43,113.99568290434384
14:31:39.254,-0.43,114.16757024286065
14:31:39.301,-0.43,114.08162657360225
14:31:39.348,-0.43,113.90400965713486
14:31:39.394,-0.43,114.16757024286065
14:31:39.440,-0.43,114.08162657360225
14:31:39.500,-0.43,113.99568290434384
14:31:39.547,-0.43,114.08162657360225
14:31:39.593,-0.43,114.08162657360225
14:31:39.742,-0.43,114.16757024286065
