time

# header_update,time,theta

# header_update,time,theta,motor velocity
12:50:22.402,276.32608539961274,-1.47
12:50:22.448,276.41775864682165,-1.47
12:50:22.494,275.5354036424354,-1.47
12:50:22.540,275.97658114462854,-1.47
12:50:22.602,276.6813192325474,-1.47
12:50:22.647,276.9448798182732,-1.47
12:50:22.694,277.7355615754505,-1.47
12:50:22.740,276.5037023160801,-1.47
12:50:22.787,276.76726290180585,-1.47
12:50:22.832,277.2943840732574,-1.47
12:50:22.879,278.7898039183536,-1.47
12:50:22.926,278.4402996633694,-1.47
12:50:22.973,277.9991221611763,-1.52
12:50:23.020,278.1710094996931,-0.78
12:50:23.067,277.82150524470893,-0.78
12:50:23.114,277.9991221611763,-0.78
12:50:23.162,277.47200098972473,-0.78
12:50:23.208,277.38032774251576,-0.78
12:50:23.256,277.11676715679,-0.78
12:50:23.302,277.7355615754505,-0.78
12:50:23.349,276.9448798182732,-0.78
12:50:23.394,277.64388832824153,-0.78
12:50:23.442,276.5037023160801,-0.78
12:50:23.487,277.9074489139673,-0.78
12:50:23.534,277.64388832824153,-0.78
12:50:23.579,277.5579446589831,-0.78
12:50:23.625,277.9991221611763,-0.78
12:50:23.671,277.11676715679,-0.78
12:50:23.717,278.26268274690204,-0.78
12:50:23.764,277.9074489139673,-0.78
12:50:23.810,277.2943840732574,-0.78
12:50:23.855,277.7355615754505,-0.78
12:50:23.901,277.47200098972473,-0.78
12:50:23.962,277.9074489139673,-0.78
12:50:24.010,277.9991221611763,-0.78
12:50:24.058,277.9074489139673,-0.78
12:50:24.105,277.2943840732574,-0.78
12:50:24.151,277.5579446589831,-0.78
12:50:24.197,278.0850658304347,-0.78
12:50:24.244,277.0308234875316,-0.78
12:50:24.304,276.6813192325474,-0.78
12:50:24.351,276.5037023160801,-0.78
12:50:24.398,276.1541980610959,-0.78
12:50:24.444,274.65877821599975,-0.71
12:50:24.490,272.45862028298467,-0.77
12:50:24.536,270.968930015839,-1.52
12:50:24.582,268.76877208282394,-1.52
12:50:24.628,265.86960563984053,-0.7
12:50:24.674,263.0563828661155,-1.53
12:50:24.722,260.59839392532524,-1.51
12:50:24.769,257.16637673293974,-1.52
12:50:24.815,255.0578920471336,-0.49
12:50:24.861,251.80922134916602,-0.49
12:50:24.907,249.78668033261835,-0.66
12:50:24.954,246.70989697316753,1.52
12:50:25.002,244.95091654234557,-0.71
12:50:25.049,244.24617845442668,1.46
12:50:25.095,241.69651626642747,-0.22
12:50:25.141,239.23852732563716,0.66
12:50:25.188,236.8664820541053,1.3
12:50:25.234,234.75799736829913,-0.39
12:50:25.281,232.29427884955828,0.77
12:50:25.326,230.53529841873637,0.39
12:50:25.371,229.74461666155906,-0.19
12:50:25.418,229.83628990876804,-0.49
12:50:25.464,230.89053225167106,-0.49
12:50:25.511,232.99901693747722,-0.49
12:50:25.557,236.42530455191218,-1.52
12:50:25.605,239.50208791136296,-0.72
12:50:25.651,241.26106834218487,-0.37
12:50:25.697,243.36955302799103,0.1
12:50:25.744,246.5322800567002,-0.22
12:50:25.791,248.29126048752212,0.52
12:50:25.852,250.31380150406986,0.52
12:50:25.898,251.19042693050554,1.28
12:50:25.945,251.0128100140382,1.28
12:50:25.990,252.2446692734086,0.72
12:50:26.036,251.80922134916602,1.5
12:50:26.082,252.33634252061754,0.78
12:50:26.128,253.82603278776324,0.78
12:50:26.174,255.143835716392,0.71
12:50:26.221,256.46736822297146,0.39
12:50:26.268,259.1889177494874,-0.37
12:50:26.313,263.2339997825829,-1.21
12:50:26.358,265.95554930909896,-1.21
12:50:26.403,270.3501355971785,1.52
12:50:26.449,274.4811612995324,-1.51
12:50:26.497,278.5262433326278,-1.52
12:50:26.543,282.65726903498165,0.49
12:50:26.589,287.57897649451274,-1.52
12:50:26.635,290.6557598539635,0.77
12:50:26.696,293.9961037991401,0.52
12:50:26.757,295.3998503970273,-1.52
12:50:26.804,296.4540927399304,-0.12
12:50:26.850,297.3364477443166,-1.3
12:50:26.898,298.12712950149387,0.49
12:50:26.943,298.7401943422039,-0.3
12:50:26.989,299.7084930158485,0.77
12:50:27.037,301.5534171159288,1.53
12:50:27.085,303.9254623874607,1.53
12:50:27.130,305.5984991490243,1.47
12:50:27.178,308.32004867554036,0.77
12:50:27.224,309.9930854371039,1.52
12:50:27.272,313.9464942229904,1.52
12:50:27.319,315.44191406808653,1.53
12:50:27.367,316.14092257805487,1.48
12:50:27.413,315.08668023515185,1.52
12:50:27.459,312.45107437789414,1.52
12:50:27.505,307.6153105876215,-0.37
12:50:27.553,301.994594618122,-1.52
12:50:27.598,295.2222334805599,0.39
12:50:27.644,286.7882947373355,1.3
12:50:27.692,278.87574758761195,-1.48
12:50:27.738,271.49605118729056,-1.48
12:50:27.784,264.7294196276791,-1.5
12:50:27.830,256.90281614721397,-0.77
12:50:27.876,251.4539875162313,-0.71
12:50:27.922,245.82754196878128,-1.52
12:50:27.968,241.4329556807017,-0.3
12:50:28.013,239.15258365637877,-0.3
12:50:28.060,239.85159216634713,-0.25
12:50:28.108,243.2836093587326,0.11
12:50:28.156,246.62395330390916,-1.53
12:50:28.202,249.34550283042518,0.14
12:50:28.250,255.143835716392,0.78
12:50:28.298,260.59839392532524,-0.77
12:50:28.343,265.52010138485633,0.78
12:50:28.389,269.82301442572697,-1.52
12:50:28.435,275.6270768896444,-0.78
12:50:28.481,280.2852237634497,-1.51
12:50:28.528,285.81999606369084,-1.51
12:50:28.576,291.6183289496576,-1.53
12:50:28.623,296.27647582346304,-1.53
12:50:28.670,298.5625774257365,0.14
12:50:28.715,299.97205360157426,0.12
12:50:28.761,298.29901684001067,0.12
12:50:28.809,292.15117969905975,0.22
12:50:28.856,286.96018207585223,-0.26
12:50:28.903,283.62556770862625,-0.78
12:50:28.949,277.47200098972473,-1.52
12:50:28.997,273.16335837090355,0.15
12:50:29.043,268.5911551663566,1.29
12:50:29.090,262.9704391968571,-1.52
12:50:29.136,259.1889177494874,-0.25
12:50:29.181,254.70838779214947,0.49
12:50:29.228,249.69500708540934,1.49
12:50:29.289,248.29126048752212,-0.49
12:50:29.337,250.9268663447798,0.38
12:50:29.383,256.6392555614882,0.17
12:50:29.430,259.0113008330201,1.53
12:50:29.475,265.342484468389,0.71
12:50:29.521,269.11827633780814,-0.02
12:50:29.567,274.4811612995324,-0.02
12:50:29.614,279.2309814205467,1.52
12:50:29.660,285.2928748922393,0.72
12:50:29.706,290.3921992682378,-0.12
12:50:29.752,294.78678555631734,-0.78
12:50:29.800,300.4075015258168,0.06
12:50:29.846,304.36663988965387,1.51
12:50:29.892,306.21156398973426,-1.49
12:50:29.938,307.52936691836305,-0.19
12:50:29.985,308.4976655920077,0.52
12:50:30.030,307.17986266337886,-1.52
