time

# header_update,time,motor velocity
14:34:44.102,0.86

# header_update,time,motor velocity,theta
14:37:46.345,-1.26,326.68907558503605
14:37:46.393,-0.7,325.9843374971171
14:37:46.442,-1.51,326.51145866856865
14:37:46.489,-0.7,325.63483324213297
14:37:46.533,-1.49,325.72077691139134
14:37:46.579,-1.5,326.0760107443261
14:37:46.624,-1.52,325.8124501586003
14:37:46.671,-0.71,325.8124501586003
14:37:46.718,-0.77,326.51145866856865
14:37:46.765,-0.77,325.54888957287454
14:37:46.812,-1.27,326.3395713300519
14:37:46.860,-0.51,326.51145866856865
14:37:46.905,-0.78,326.68907558503605
14:37:46.952,-1.5,327.13025308722916
14:37:47.000,-1.27,327.13025308722916
14:37:47.046,-0.7,327.7433179279391
14:37:47.094,-0.78,327.9209348444065
14:37:47.142,-1.52,328.2704390993906
14:37:47.188,-1.26,328.00687851366484
14:37:47.234,-0.7,328.7116166015837
14:37:47.282,-0.77,329.2387377730353
14:37:47.328,-1.52,328.88923351805107
14:37:47.374,-0.49,329.58824202801947
14:37:47.420,0.22,329.3246814422937
14:37:47.468,-1.47,329.4163546895026
14:37:47.515,-1.47,329.0611208565679
14:37:47.562,0.3,329.7658589444868
14:37:47.609,-0.52,329.4163546895026
14:37:47.655,-1.48,328.7116166015837
14:37:47.702,-0.39,329.2387377730353
14:37:47.748,-1.52,328.7975602708422
14:37:47.796,-1.52,329.0611208565679
14:37:47.843,-1.51,329.0611208565679
14:37:47.889,-1.51,328.5339996851164
14:37:47.936,-0.76,328.88923351805107
14:37:47.983,-0.77,327.9209348444065
14:37:48.030,0.12,328.0985517608738
14:37:48.075,-0.77,328.3621123465996
14:37:48.122,-0.77,328.0985517608738
14:37:48.166,-1.51,327.6573742586807
14:37:48.228,0.3,327.56570101147173
14:37:48.260,0.3,327.4797573422133
14:37:48.307,-1.52,327.8292615971975
14:37:48.354,0.22,327.30214042574596
14:37:48.416,-1.5,328.0985517608738
14:37:48.449,-1.5,327.39381367295493
14:37:48.508,-0.77,327.6573742586807
14:37:48.555,-0.77,327.6573742586807
14:37:48.602,1.27,327.8292615971975
14:37:48.650,1.25,327.4797573422133
14:37:48.696,0.77,328.00687851366484
14:37:48.744,0.49,327.39381367295493
14:37:48.776,-1.52,326.77501925429436
14:37:48.837,0.07,327.6573742586807
14:37:48.884,-0.21,326.68907558503605
14:37:48.930,-0.06,326.68907558503605
14:37:48.976,0.49,327.30214042574596
14:37:49.022,0.49,325.9843374971171
