kp,ki,kd,torque_limit_used,score,angle_rms,max_angle,omega_rms,torque_rms,sat_fraction,fall_penalty
2.6466874563065255,0.082276161327083,0.36029721707359164,0.2,0.8296078168241342,0.04891607368199623,0.10960449905443856,0.9424072932801975,0.15108642670077296,0.0,0.0
3.092330867563341,0.07860643052769539,0.11120976981368123,0.2,0.851565020329181,0.08175614715498135,0.10832102991868912,0.6967290467674916,0.11682701265952289,0.0,0.0
1.063507142782152,0.055458478701583484,0.06041563232229851,0.2,1.5466825336224492,0.1907667591192219,0.24809169756652721,0.6562699603015647,0.09969647156752515,0.0,0.0
3.344998453571812,0.06316643991220648,0.6088893146674453,0.2,1.668871880722118,0.21833922121680208,0.2400697742343369,0.6784156659964415,0.1760367239506367,0.0,0.0
3.1410329845126608,0.04388784397520523,0.6882923567299922,0.2,1.7603028223850914,0.23196830668394539,0.25109091831822905,0.7250376355211106,0.16093081921762972,0.0,0.0
2.849998510425583,0.009417734788764953,0.7807416577930372,0.2,1.926149424600119,0.25750958023005066,0.27175358085573026,0.7898169478598279,0.14670865129809732,0.0,0.0
1.911466564003155,0.037079802423258125,0.7421443411903955,0.2,2.215785384760742,0.28998498247278515,0.33325289015315024,0.8811318876797306,0.14754767796563517,0.0,0.0
1.5471986788934997,0.09706980243949033,0.7155656858445362,0.2,2.53026145381251,0.3326008451491829,0.41202518522468506,0.8468687563645555,0.1482408008823422,0.0,0.0
