time

# header_update,time,w

# header_update,time,w,theta
13:29:02.042,-0.06,5.5039
13:29:02.088,-0.02,5.5361
13:29:02.135,-0.02,5.5239
13:29:02.182,-0.02,5.5223
13:29:02.228,-0.03,5.53
13:29:02.275,-0.01,5.5361
13:29:02.320,-0.03,5.5499
13:29:02.368,-0.03,5.5193
13:29:02.414,-0.03,5.5223
13:29:02.462,-0.03,5.5193
13:29:02.509,-0.02,5.5177
13:29:02.554,-0.01,5.5438
13:29:02.600,-0.02,5.553
13:29:02.646,-0.01,5.5285
13:29:02.691,-0.01,5.5239
13:29:02.754,-0.02,5.5377
13:29:02.815,-0.03,5.5361
13:29:02.861,-0.02,5.5346
13:29:02.909,-0.02,5.5438
13:29:02.956,-0.02,5.5607
13:29:03.004,-0.03,5.5254
13:29:03.066,-0.0,5.5469
13:29:03.111,-0.01,5.5315
13:29:03.157,-0.02,5.5331
13:29:03.203,-0.02,5.5177
13:29:03.250,0.01,5.5254
13:29:03.296,0.0,5.5131
13:29:03.341,-0.01,5.5484
13:29:03.387,0.02,5.5622
13:29:03.436,-0.01,5.5269
13:29:03.482,-0.02,5.5407
13:29:03.529,0.01,5.5331
13:29:03.575,-0.01,5.553
13:29:03.620,-0.01,5.5392
13:29:03.665,-0.01,5.5484
13:29:03.711,-0.01,5.5438
13:29:03.757,0.0,5.5591
13:29:03.803,-0.01,5.5254
13:29:03.851,-0.0,5.5545
13:29:03.899,-0.0,5.5469
13:29:03.947,-0.01,5.5484
13:29:03.995,-0.01,5.5423
13:29:04.041,-0.02,5.5392
13:29:04.087,0.02,5.5576
13:29:04.135,-0.02,5.5484
13:29:04.181,0.0,5.5269
13:29:04.227,-0.02,5.5346
13:29:04.275,-0.02,5.5407
13:29:04.321,0.01,5.576
13:29:04.367,0.01,5.5545
13:29:04.414,0.0,5.5392
13:29:04.460,-0.02,5.5515
13:29:04.507,-0.04,5.5622
13:29:04.554,0.01,5.5745
13:29:04.600,-0.02,5.553
13:29:04.647,-0.03,5.5361
13:29:04.695,-0.0,5.5515
13:29:04.740,-0.02,5.5453
13:29:04.788,0.01,5.5561
13:29:04.833,-0.01,5.5545
13:29:04.880,0.01,5.5699
13:29:04.926,0.01,5.5561
13:29:04.973,0.0,5.5637
13:29:05.021,0.0,5.576
13:29:05.068,0.02,5.5407
13:29:05.113,-0.0,5.5653
13:29:05.175,0.0,5.5346
13:29:05.207,-0.03,5.553
13:29:05.269,-0.02,5.5684
13:29:05.316,0.02,5.5545
13:29:05.362,-0.01,5.5469
13:29:05.408,-0.0,5.5576
13:29:05.453,-0.01,5.573
13:29:05.501,0.01,5.5545
13:29:05.547,0.01,5.5622
13:29:05.593,-0.0,5.5407
13:29:05.641,-0.0,5.5822
13:29:05.686,-0.01,5.5806
13:29:05.732,-0.01,5.5699
13:29:05.779,0.02,5.5331
13:29:05.827,-0.0,5.5684
13:29:05.873,0.0,5.5561
13:29:05.918,-0.03,5.5377
13:29:05.967,-0.02,5.5453
13:29:06.014,0.0,5.5576
13:29:06.061,0.02,5.5576
13:29:06.108,0.02,5.5684
13:29:06.154,-0.01,5.553
13:29:06.199,-0.01,5.5591
13:29:06.246,-0.02,5.5622
13:29:06.294,-0.02,5.5591
13:29:06.341,0.01,5.5545
13:29:06.386,0.01,5.5745
13:29:06.434,0.02,5.5469
13:29:06.479,-0.01,5.5392
13:29:06.525,0.0,5.5515
13:29:06.573,0.03,5.5668
13:29:06.620,0.01,5.5239
13:29:06.668,0.0,5.5346
13:29:06.713,-0.01,5.5714
13:29:06.760,-0.01,5.5714
13:29:06.808,0.01,5.5392
13:29:06.856,0.0,5.5699
13:29:06.901,0.02,5.5607
13:29:06.947,-0.02,5.5423
13:29:06.992,-0.02,5.5499
13:29:07.040,-0.0,5.5653
13:29:07.086,0.01,5.5668
13:29:07.131,0.0,5.5407
13:29:07.177,-0.0,5.5499
13:29:07.238,0.01,5.573
13:29:07.301,-0.01,5.5469
13:29:07.345,-0.01,5.5668
13:29:07.391,0.0,5.5515
13:29:07.438,0.01,5.5684
13:29:07.483,0.01,5.5653
13:29:07.529,0.02,5.5684
13:29:07.575,-0.0,5.5484
13:29:07.621,0.02,5.5561
13:29:07.668,0.0,5.5591
13:29:07.715,0.02,5.576
13:29:07.761,0.0,5.576
13:29:07.808,0.0,5.5653
13:29:07.854,0.01,5.5377
13:29:07.900,0.01,5.5745
13:29:07.946,0.03,5.576
13:29:07.992,0.02,5.5484
13:29:08.039,-0.01,5.5622
13:29:08.086,0.03,5.573
13:29:08.133,0.01,5.576
13:29:08.179,0.01,5.5453
13:29:08.224,0.03,5.5545
13:29:08.270,0.0,5.5622
13:29:08.319,0.02,5.5607
13:29:08.366,0.0,5.5776
13:29:08.413,0.0,5.5806
13:29:08.460,0.02,5.5852
13:29:08.506,0.0,5.5545
13:29:08.552,0.0,5.5668
13:29:08.599,0.01,5.5684
13:29:08.646,0.02,5.5469
13:29:08.693,-0.0,5.553
13:29:08.740,0.01,5.5684
13:29:08.786,0.01,5.5607
13:29:08.846,-0.01,5.5837
13:29:08.892,0.02,5.5561
13:29:08.938,0.02,5.5346
13:29:08.983,-0.01,5.5484
13:29:09.030,0.0,5.5607
13:29:09.078,0.02,5.5806
13:29:09.124,0.01,5.553
13:29:09.170,0.01,5.5684
13:29:09.218,-0.0,5.5607
13:29:09.266,-0.01,5.5622
13:29:09.313,0.01,5.5545
13:29:09.360,0.01,5.5684
13:29:09.407,0.01,5.5576
13:29:09.452,0.01,5.5699
13:29:09.500,0.02,5.5637
13:29:09.549,0.01,5.5637
13:29:09.594,0.01,5.5837
13:29:09.640,0.01,5.576
13:29:09.686,0.0,5.5607
13:29:09.732,0.0,5.5438
13:29:09.778,0.0,5.5576
13:29:09.824,0.02,5.5576
13:29:09.870,0.02,5.5699
13:29:09.917,0.0,5.5837
13:29:09.962,0.0,5.5684
13:29:10.009,0.01,5.5668
13:29:10.055,0.0,5.573
13:29:10.101,0.02,5.5837
13:29:10.146,0.0,5.5469
13:29:10.193,0.0,5.5591
13:29:10.239,0.04,5.5745
13:29:10.286,0.02,5.5469
13:29:10.348,0.0,5.5484
13:29:10.394,0.01,5.5914
13:29:10.440,0.01,5.5637
13:29:10.487,0.01,5.5714
13:29:10.534,0.01,5.5653
13:29:10.580,0.02,5.5684
13:29:10.626,0.0,5.5653
13:29:10.672,0.02,5.5438
13:29:10.719,0.02,5.5883
13:29:10.765,0.02,5.5852
13:29:10.812,0.03,5.5622
13:29:10.859,0.01,5.576
13:29:10.905,0.0,5.5714
13:29:10.953,0.0,5.5776
13:29:10.999,-0.0,5.5791
13:29:11.045,0.02,5.5791
13:29:11.093,0.02,5.5668
13:29:11.140,0.0,5.5607
13:29:11.186,0.01,5.5668
13:29:11.231,0.01,5.5714
13:29:11.276,0.01,5.5668
13:29:11.324,0.02,5.5714
13:29:11.371,0.03,5.5822
13:29:11.418,0.03,5.5776
13:29:11.464,0.03,5.573
13:29:11.510,0.02,5.576
13:29:11.557,0.02,5.5776
13:29:11.603,0.01,5.5714
13:29:11.649,0.01,5.5714
13:29:11.697,0.0,5.5806
13:29:11.744,0.03,5.576
13:29:11.789,0.02,5.5392
13:29:11.836,0.0,5.5576
13:29:11.882,0.01,5.5637
13:29:11.928,0.01,5.5714
13:29:11.975,0.01,5.5668
13:29:12.021,0.02,5.5714
13:29:12.066,0.01,5.5484
13:29:12.127,0.01,5.5883
13:29:12.173,0.03,5.5653
13:29:12.220,0.02,5.553
13:29:12.267,0.01,5.5776
13:29:12.313,0.02,5.5637
13:29:12.361,-0.01,5.5791
13:29:12.406,0.03,5.5576
13:29:12.451,0.01,5.573
13:29:12.498,0.02,5.573
13:29:12.546,-0.0,5.5699
13:29:12.593,0.03,5.5776
13:29:12.640,-0.0,5.5699
13:29:12.686,0.02,5.5791
13:29:12.733,0.02,5.5699
13:29:12.779,0.03,5.573
13:29:12.825,0.03,5.5637
13:29:12.872,0.01,5.5699
13:29:12.919,0.02,5.573
13:29:12.965,0.01,5.5914
13:29:13.012,0.0,5.5868
13:29:13.060,0.01,5.5745
13:29:13.106,0.0,5.573
13:29:13.152,0.02,5.576
13:29:13.200,0.0,5.5699
13:29:13.246,0.03,5.5591
13:29:13.295,0.01,5.5714
13:29:13.340,0.02,5.5699
13:29:13.386,0.0,5.5822
13:29:13.434,0.02,5.553
13:29:13.480,0.02,5.5561
13:29:13.526,0.0,5.5653
13:29:13.574,0.03,5.5622
13:29:13.621,0.03,5.5684
13:29:13.667,0.01,5.5714
13:29:13.713,0.01,5.5868
13:29:13.760,0.0,5.5898
13:29:13.807,0.03,5.5668
13:29:13.853,0.01,5.5822
13:29:13.901,0.03,5.5684
13:29:13.948,0.02,5.576
13:29:13.995,0.02,5.5545
13:29:14.041,-0.01,5.5837
13:29:14.087,-0.01,5.5653
13:29:14.134,0.01,5.576
13:29:14.179,0.02,5.5699
13:29:14.226,-0.01,5.5637
13:29:14.273,-0.0,5.553
13:29:14.318,0.0,5.5684
13:29:14.364,0.01,5.5852
13:29:14.411,0.03,5.573
13:29:14.459,0.02,5.6021
13:29:14.507,0.01,5.5699
13:29:14.552,0.01,5.5684
13:29:14.598,0.01,5.5653
13:29:14.645,0.03,5.5837
13:29:14.707,0.0,5.5914
13:29:14.752,0.02,5.5699
13:29:14.800,0.03,5.5346
13:29:14.846,0.01,5.5653
13:29:14.892,0.01,5.5545
13:29:14.937,0.01,5.5653
13:29:14.984,0.01,5.5591
13:29:15.030,0.03,5.5776
13:29:15.076,-0.0,5.5898
13:29:15.123,0.02,5.5591
13:29:15.169,0.0,5.5776
13:29:15.216,0.01,5.5576
13:29:15.261,0.03,5.5898
13:29:15.308,0.03,5.576
13:29:15.354,0.0,5.573
13:29:15.400,0.0,5.5499
13:29:15.446,0.0,5.5745
13:29:15.492,0.02,5.5484
13:29:15.539,0.01,5.5776
13:29:15.586,0.02,5.5714
13:29:15.631,0.01,5.5776
13:29:15.678,0.0,5.5684
13:29:15.724,0.03,5.5883
13:29:15.770,0.02,5.5699
13:29:15.831,0.04,5.5499
13:29:15.877,0.03,5.553
13:29:15.924,0.02,5.5806
13:29:15.970,0.0,5.5791
13:29:16.017,0.03,5.5852
13:29:16.062,0.02,5.5929
13:29:16.110,0.02,5.5699
13:29:16.157,0.02,5.5822
13:29:16.204,0.02,5.5837
13:29:16.250,0.02,5.5714
13:29:16.297,0.02,5.5668
13:29:16.343,0.02,5.5545
13:29:16.390,0.02,5.5622
13:29:16.436,0.02,5.5622
13:29:16.482,0.01,5.5791
13:29:16.529,0.01,5.5515
13:29:16.576,-0.0,5.5852
13:29:16.622,0.03,5.5745
13:29:16.667,0.0,5.573
13:29:16.713,0.01,5.5515
13:29:16.760,0.01,5.5822
13:29:16.807,0.02,5.5791
13:29:16.855,0.01,5.5852
13:29:16.901,0.01,5.5822
13:29:16.949,0.03,5.5591
13:29:16.995,0.03,5.5806
13:29:17.041,0.01,5.5653
13:29:17.088,0.01,5.5699
13:29:17.136,0.04,5.5684
13:29:17.183,0.01,5.5776
13:29:17.229,0.03,5.5684
13:29:17.276,-0.01,5.5822
13:29:17.321,0.01,5.5561
13:29:17.368,0.02,5.5637
13:29:17.413,0.01,5.5607
13:29:17.458,0.02,5.5822
13:29:17.505,0.02,5.5868
13:29:17.551,0.03,5.5576
13:29:17.599,0.0,5.5591
13:29:17.645,0.01,5.553
13:29:17.691,0.01,5.5776
13:29:17.739,0.03,5.5622
13:29:17.785,0.02,5.5653
13:29:17.847,0.03,5.5714
13:29:17.894,0.0,5.5653
13:29:17.939,0.01,5.5622
13:29:17.986,0.02,5.6021
13:29:18.032,0.02,5.5944
13:29:18.079,0.01,5.5822
13:29:18.125,0.02,5.5668
13:29:18.171,0.03,5.5684
13:29:18.218,0.01,5.5684
13:29:18.263,0.01,5.5837
13:29:18.309,0.01,5.576
13:29:18.354,0.02,5.5745
13:29:18.401,0.01,5.5852
13:29:18.447,0.01,5.5637
13:29:18.494,0.02,5.5684
13:29:18.540,0.01,5.5607
13:29:18.586,0.02,5.5776
13:29:18.632,0.0,5.5714
13:29:18.678,0.01,5.5684
13:29:18.724,0.02,5.5607
13:29:18.770,0.01,5.5637
13:29:18.830,0.03,5.5714
13:29:18.877,0.03,5.5852
13:29:18.925,0.01,5.573
13:29:18.973,0.0,5.553
13:29:19.004,0.0,5.5745
13:29:19.065,0.03,5.5776
13:29:19.111,0.02,5.576
13:29:19.158,0.01,5.5515
13:29:19.204,0.02,5.5822
13:29:19.250,0.03,5.5699
13:29:19.296,0.01,5.5745
13:29:19.342,0.02,5.5776
13:29:19.389,0.01,5.5545
13:29:19.435,0.01,5.5837
13:29:19.481,0.03,5.5822
13:29:19.527,0.01,5.5653
13:29:19.573,0.01,5.5668
13:29:19.619,0.01,5.5653
13:29:19.665,0.01,5.5898
13:29:19.712,0.03,5.5469
13:29:19.760,0.02,5.5668
13:29:19.807,0.01,5.5607
13:29:19.854,0.04,5.5684
13:29:19.901,0.02,5.5591
13:29:19.948,-0.01,5.553
13:29:19.995,0.02,5.5622
13:29:20.042,0.04,5.573
13:29:20.090,0.0,5.5545
13:29:20.137,0.0,5.5745
13:29:20.184,0.02,5.576
13:29:20.230,0.02,5.5806
13:29:20.278,0.01,5.5576
13:29:20.325,0.01,5.576
13:29:20.372,0.0,5.5806
13:29:20.418,0.03,5.5806
13:29:20.464,0.01,5.5822
13:29:20.509,0.01,5.5545
13:29:20.556,0.01,5.5576
13:29:20.602,0.02,5.5898
13:29:20.648,0.02,5.5776
13:29:20.695,0.02,5.5469
13:29:20.742,0.02,5.5852
13:29:20.789,0.04,5.5776
13:29:20.835,0.04,5.5699
13:29:20.881,0.03,5.5684
13:29:20.927,0.03,5.5852
13:29:20.973,0.03,5.5668
13:29:21.035,0.03,5.5607
13:29:21.081,0.03,5.5776
13:29:21.128,0.03,5.5699
13:29:21.174,0.02,5.5622
13:29:21.221,0.01,5.5837
13:29:21.266,-0.0,5.5607
13:29:21.313,0.02,5.5499
13:29:21.359,0.01,5.5637
13:29:21.405,0.03,5.5837
13:29:21.453,0.0,5.5561
13:29:21.500,0.02,5.5668
13:29:21.546,-0.0,5.5883
13:29:21.592,0.03,5.5806
13:29:21.639,0.0,5.5653
13:29:21.684,0.0,5.5622
13:29:21.723,0.01,5.5714
13:29:21.772,0.01,5.576
13:29:21.819,0.01,5.5607
13:29:21.872,0.01,5.5837
13:29:21.919,0.04,5.5944
13:29:21.964,0.02,5.576
13:29:22.011,0.0,5.5668
13:29:22.051,-0.01,5.5914
13:29:22.105,0.04,5.5607
13:29:22.153,0.03,5.5791
13:29:22.200,0.01,5.5637
13:29:22.247,0.01,5.5668
13:29:22.293,0.01,5.5791
13:29:22.340,0.01,5.5714
13:29:22.387,0.0,5.5837
13:29:22.433,0.01,5.5684
13:29:22.479,0.02,5.5914
13:29:22.525,0.02,5.5545
13:29:22.572,0.02,5.5699
13:29:22.620,0.04,5.5745
13:29:22.667,0.02,5.573
13:29:22.713,0.03,5.576
13:29:22.760,0.02,5.5837
13:29:22.805,0.0,5.5637
13:29:22.851,0.01,5.5668
13:29:22.898,0.02,5.573
13:29:22.943,0.02,5.5607
13:29:22.990,0.03,5.5745
13:29:23.036,0.02,5.5837
13:29:23.083,0.02,5.5791
13:29:23.129,0.02,5.573
13:29:23.191,0.01,5.5852
13:29:23.236,0.01,5.5545
13:29:23.282,0.01,5.599
13:29:23.327,0.02,5.5637
13:29:23.375,0.02,5.5852
13:29:23.421,0.01,5.5806
13:29:23.460,0.01,5.5684
13:29:23.513,0.02,5.5806
13:29:23.556,0.02,5.5714
13:29:23.608,0.0,5.576
13:29:23.651,0.02,5.5714
13:29:23.699,0.02,5.5714
13:29:23.739,0.02,5.5423
13:29:23.788,0.01,5.5837
13:29:23.835,0.02,5.5852
13:29:23.884,0.02,5.5745
13:29:23.931,0.02,5.576
13:29:23.978,0.02,5.5607
13:29:24.025,0.01,5.576
13:29:24.067,0.01,5.5745
13:29:24.115,0.02,5.5684
13:29:24.163,0.03,5.5914
13:29:24.210,0.02,5.5653
13:29:24.256,0.01,5.5852
13:29:24.303,0.01,5.5914
13:29:24.350,0.04,5.5699
13:29:24.395,0.02,5.5576
13:29:24.443,0.02,5.5745
13:29:24.489,0.02,5.553
13:29:24.536,0.01,5.5868
13:29:24.582,0.05,5.5653
13:29:24.629,-0.01,5.576
13:29:24.677,0.04,5.5745
13:29:24.723,-0.0,5.5791
13:29:24.785,0.01,5.5684
13:29:24.819,0.01,5.5699
13:29:24.875,0.02,5.5791
13:29:24.922,0.03,5.5822
13:29:24.969,0.01,5.6006
13:29:25.015,0.01,5.5699
13:29:25.062,0.03,5.599
13:29:25.109,0.03,5.5637
13:29:25.155,0.01,5.5699
13:29:25.201,0.02,5.5852
13:29:25.249,0.02,5.5745
13:29:25.296,0.03,5.5622
13:29:25.342,0.02,5.5653
13:29:25.389,0.02,5.5868
13:29:25.435,0.01,5.5668
13:29:25.481,0.04,5.5653
13:29:25.528,0.01,5.5515
13:29:25.575,0.04,5.5776
13:29:25.621,0.03,5.5591
13:29:25.667,0.01,5.5822
13:29:25.713,0.01,5.5745
13:29:25.758,0.02,5.5607
13:29:25.804,0.01,5.5745
13:29:25.851,0.02,5.5515
13:29:25.896,0.0,5.5622
13:29:25.957,0.01,5.576
13:29:26.002,0.02,5.5914
13:29:26.048,0.02,5.5561
13:29:26.096,0.01,5.5591
13:29:26.143,0.0,5.5837
13:29:26.190,0.03,5.5622
13:29:26.235,0.03,5.5545
13:29:26.280,-0.0,5.5699
13:29:26.327,0.04,5.5852
13:29:26.373,0.0,5.5622
13:29:26.419,0.02,5.5714
13:29:26.466,0.02,5.5668
13:29:26.513,0.01,5.5806
13:29:26.559,0.03,5.5791
13:29:26.606,0.03,5.573
13:29:26.652,0.02,5.5668
13:29:26.699,0.02,5.5576
13:29:26.744,0.02,5.5929
13:29:26.791,0.02,5.576
13:29:26.836,0.01,5.573
13:29:26.885,0.02,5.5668
13:29:26.931,0.01,5.553
13:29:26.979,0.03,5.5607
13:29:27.026,0.01,5.5699
13:29:27.071,0.01,5.5515
13:29:27.116,-0.0,5.576
13:29:27.163,0.03,5.5637
13:29:27.210,0.0,5.5684
13:29:27.257,-0.0,5.576
13:29:27.304,0.01,5.5561
13:29:27.350,0.02,5.553
13:29:27.397,0.02,5.5714
13:29:27.443,-0.0,5.576
13:29:27.491,0.02,5.5806
13:29:27.536,0.01,5.5653
13:29:27.584,0.03,5.5684
13:29:27.629,0.03,5.5776
13:29:27.756,0.02,5.5576
13:29:27.778,0.02,5.5714
