header_update,time,w,theta
10:21:02.955,-0.3,-6.4557
10:21:04.521,-0.3,-0.10189999999999966
10:21:04.566,-0.3,-0.11570000000000036
10:21:04.613,-0.3,-0.11880000000000024
10:21:04.658,-0.3,-0.1203000000000003
10:21:04.705,-0.3,-0.12490000000000023
10:21:04.750,-0.3,-0.12340000000000018
10:21:04.797,-0.3,-0.12650000000000006
10:21:04.844,-0.3,-0.11880000000000024
10:21:04.882,-0.3,-0.1311
10:21:04.936,-0.3,-0.11880000000000024
10:21:04.983,-0.3,-0.1064999999999996
10:21:05.029,-0.3,-0.10350000000000037
10:21:05.078,-0.3,-0.10189999999999966
10:21:05.124,-0.3,-0.08809999999999985
10:21:05.171,-0.3,-0.07739999999999991
10:21:05.217,-0.3,-0.08349999999999991
10:21:05.264,-0.3,-0.06050000000000022
10:21:05.310,-0.3,-0.05900000000000016
10:21:05.358,-0.3,-0.051300000000000345
10:21:05.405,-0.3,-0.04359999999999964
10:21:05.451,-0.3,-0.023699999999999832
10:21:05.499,-0.3,-0.022199999999999775
10:21:05.544,-0.3,-0.016000000000000014
10:21:05.591,-0.3,-0.000700000000000145
10:21:05.638,-0.3,-0.000700000000000145
10:21:05.684,-0.3,-0.000700000000000145
10:21:05.730,-0.3,0.016200000000000436
10:21:05.777,-0.3,0.023900000000000254
10:21:05.824,-0.3,0.01159999999999961
10:21:05.870,-0.3,0.005499999999999616
10:21:05.916,-0.3,0.00849999999999973
10:21:05.964,-0.3,0.01159999999999961
10:21:06.012,-0.3,0.005499999999999616
10:21:06.060,-0.3,-0.02059999999999995
10:21:06.106,-0.3,0.0008999999999996788
10:21:06.152,-0.3,-0.02519999999999989
10:21:06.198,-0.3,-0.017599999999999838
10:21:06.244,-0.3,-0.03289999999999971
10:21:06.290,-0.3,-0.029799999999999827
10:21:06.336,-0.3,-0.037499999999999645
10:21:06.382,-0.3,-0.0636000000000001
10:21:06.428,-0.3,-0.04980000000000029
10:21:06.476,-0.3,-0.05740000000000034
10:21:06.523,-0.3,-0.06510000000000016
10:21:06.569,-0.3,-0.07580000000000009
10:21:06.615,-0.3,-0.07889999999999997
10:21:06.662,-0.3,-0.08040000000000003
10:21:06.724,-0.3,-0.07739999999999991
10:21:06.755,-0.3,-0.09269999999999978
10:21:06.817,-0.3,-0.08349999999999991
10:21:06.863,-0.3,-0.09119999999999973
10:21:06.908,-0.3,-0.10189999999999966
10:21:06.954,-0.3,-0.09119999999999973
10:21:07.001,-0.3,-0.07889999999999997
10:21:07.047,-0.3,-0.09579999999999966
10:21:07.093,-0.3,-0.07889999999999997
10:21:07.139,-0.3,-0.07739999999999991
