time

# header_update,time,w

# header_update,time,w,theta
11:13:09.697,-0.0,9.3097
11:13:09.743,-0.0,9.3205
11:13:09.789,-0.0,9.3159
11:13:09.836,-0.0,9.3205
11:13:09.882,-0.0,9.3128
11:13:09.929,-0.0,9.368
11:13:09.975,-0.0,9.3419
11:13:10.022,-0.0,9.345
11:13:10.069,-0.0,9.3189
11:13:10.116,-0.0,9.3527
11:13:10.163,-0.0,9.3358
11:13:10.210,-0.0,9.3235
11:13:10.257,-0.0,9.3373
11:13:10.303,-0.0,9.3051
11:13:10.349,-0.0,9.3281
11:13:10.395,-0.0,9.3343
11:13:10.441,-0.0,9.3358
11:13:10.486,-0.0,9.3327
11:13:10.532,-0.0,9.3542
11:13:10.592,-0.0,9.3327
11:13:10.640,-0.0,9.3542
11:13:10.688,-0.0,9.3266
11:13:10.735,-0.0,9.3419
11:13:10.781,-0.0,9.3113
11:13:10.828,-0.0,9.3527
11:13:10.875,-0.0,9.2959
11:13:10.920,-0.0,9.3082
11:13:10.967,-0.0,9.3435
11:13:11.013,-0.0,9.3389
11:13:11.059,-0.0,9.3128
11:13:11.105,-0.0,9.3404
11:13:11.152,-0.0,9.322
11:13:11.198,-0.0,9.3251
11:13:11.245,-0.0,9.3435
11:13:11.289,-0.0,9.3251
11:13:11.335,-0.0,9.3373
11:13:11.382,-0.0,9.3281
11:13:11.430,-0.0,9.3435
11:13:11.478,-0.0,9.3266
11:13:11.524,0.0,9.3143
11:13:11.571,0.01,9.3373
11:13:11.616,0.0,9.3818
11:13:11.663,0.0,9.4324
11:13:11.710,-0.0,9.4018
11:13:11.758,-0.0,9.3772
11:13:11.803,-0.0,9.4263
11:13:11.850,-0.0,9.4033
11:13:11.897,-0.0,9.4033
11:13:11.944,-0.0,9.391
11:13:11.991,-0.0,9.3588
11:13:12.038,-0.0,9.3465
11:13:12.085,0.0,9.3496
11:13:12.131,-0.0,9.3113
11:13:12.178,-0.0,9.3389
11:13:12.224,0.0,9.3389
11:13:12.270,0.0,9.3465
11:13:12.316,-0.0,9.3343
11:13:12.363,0.0,9.3634
11:13:12.408,-0.0,9.368
11:13:12.454,0.0,9.388
11:13:12.516,0.0,9.3496
11:13:12.563,-0.0,9.3297
11:13:12.609,-0.0,9.3205
11:13:12.656,-0.0,9.2683
11:13:12.702,0.0,9.2683
11:13:12.749,-0.0,9.2208
11:13:12.795,-0.0,9.2162
11:13:12.841,0.0,9.2131
11:13:12.888,-0.0,9.1901
11:13:12.934,0.0,9.2208
11:13:12.982,-0.0,9.1456
11:13:13.029,0.0,9.1425
11:13:13.076,0.0,9.1824
11:13:13.122,-0.0,9.1839
11:13:13.168,0.0,9.2024
11:13:13.214,0.0,9.2223
11:13:13.260,0.0,9.2392
11:13:13.305,0.0,9.2867
11:13:13.351,0.0,9.3604
11:13:13.397,0.0,9.388
11:13:13.442,0.0,9.437
11:13:13.490,0.0,9.4739
11:13:13.536,-0.0,9.4677
11:13:13.584,-0.0,9.4831
11:13:13.630,-0.0,9.4601
11:13:13.675,-0.0,9.4877
11:13:13.722,-0.0,9.4754
11:13:13.768,0.0,9.4447
11:13:13.815,0.0,9.4248
11:13:13.862,-0.0,9.4002
11:13:13.908,-0.0,9.2898
11:13:13.954,-0.0,9.2008
11:13:14.016,-0.0,9.1579
11:13:14.062,-0.0,9.1195
11:13:14.101,-0.0,9.0842
11:13:14.149,-0.0,9.0781
11:13:14.189,-0.0,9.0582
11:13:14.237,0.0,9.0812
11:13:14.293,0.0,9.0674
11:13:14.333,0.0,9.0965
11:13:14.387,0.0,9.1548
11:13:14.433,0.0,9.23
11:13:14.477,0.0,9.2837
11:13:14.519,0.0,9.322
11:13:14.568,0.0,9.388
11:13:14.621,-0.0,9.4386
11:13:14.661,-0.0,9.4355
11:13:14.710,0.0,9.4907
11:13:14.763,-0.0,9.503
11:13:14.805,-0.0,9.5306
11:13:14.845,-0.0,9.4923
11:13:14.893,0.0,9.4478
11:13:14.942,-0.0,9.4386
11:13:14.990,-0.0,9.4217
11:13:15.043,-0.0,9.3481
11:13:15.090,0.0,9.3327
11:13:15.137,-0.0,9.3128
11:13:15.183,-0.0,9.2729
11:13:15.229,-0.0,9.1916
11:13:15.276,-0.0,9.1425
11:13:15.322,-0.0,9.1671
11:13:15.369,-0.0,9.1609
11:13:15.416,-0.0,9.1195
11:13:15.462,-0.0,9.1931
11:13:15.508,0.0,9.1993
11:13:15.555,0.0,9.2698
11:13:15.602,0.0,9.2499
11:13:15.649,0.0,9.3343
11:13:15.695,0.0,9.411
11:13:15.741,0.0,9.4125
11:13:15.787,0.0,9.4846
11:13:15.837,0.0,9.5444
11:13:15.880,0.0,9.5674
11:13:15.927,0.0,9.5705
11:13:15.973,0.0,9.6027
11:13:16.021,-0.0,9.5935
11:13:16.068,-0.0,9.5997
11:13:16.115,0.0,9.5582
11:13:16.161,-0.0,9.5414
11:13:16.205,0.0,9.4999
11:13:16.255,-0.0,9.4463
11:13:16.301,-0.0,9.4125
11:13:16.346,-0.0,9.4033
11:13:16.394,0.0,9.4156
11:13:16.440,-0.0,9.3389
11:13:16.486,-0.0,9.3604
11:13:16.546,0.0,9.3235
11:13:16.593,-0.0,9.322
11:13:16.641,-0.0,9.3327
11:13:16.687,-0.0,9.3557
11:13:16.734,0.0,9.3266
11:13:16.780,0.0,9.3849
11:13:16.826,0.0,9.4064
11:13:16.874,0.0,9.3972
11:13:16.919,0.0,9.4186
11:13:16.965,0.0,9.411
11:13:17.012,-0.0,9.4202
11:13:17.058,0.0,9.4355
11:13:17.105,0.0,9.4263
11:13:17.152,-0.0,9.4555
11:13:17.197,-0.0,9.4309
11:13:17.242,-0.0,9.4417
11:13:17.287,0.0,9.4647
11:13:17.335,-0.0,9.4493
11:13:17.381,-0.0,9.457
11:13:17.426,0.0,9.4616
11:13:17.472,-0.0,9.4723
11:13:17.519,-0.0,9.4723
11:13:17.565,-0.0,9.4662
11:13:17.611,0.0,9.5045
11:13:17.672,-0.0,9.5091
11:13:17.718,0.0,9.5414
11:13:17.762,0.0,9.546
11:13:17.809,-0.0,9.4877
11:13:17.855,-0.0,9.4647
11:13:17.903,-0.0,9.4647
11:13:17.950,-0.0,9.391
11:13:17.995,-0.0,9.3235
11:13:18.040,-0.0,9.2683
11:13:18.088,-0.0,9.2499
11:13:18.134,0.0,9.2606
11:13:18.181,0.0,9.2238
11:13:18.221,0.0,9.2024
11:13:18.269,-0.0,9.2453
11:13:18.317,0.0,9.2361
11:13:18.365,0.0,9.2238
11:13:18.413,0.0,9.2637
11:13:18.461,0.0,9.2622
11:13:18.501,-0.0,9.2223
11:13:18.549,0.0,9.2085
11:13:18.601,-0.0,9.21
11:13:18.646,0.0,9.2269
11:13:18.693,0.0,9.256
11:13:18.741,-0.0,9.256
11:13:18.788,0.0,9.2729
11:13:18.829,-0.0,9.2606
11:13:18.877,-0.0,9.2484
11:13:18.925,-0.0,9.2484
11:13:18.973,0.0,9.2468
11:13:19.020,-0.0,9.2422
11:13:19.068,-0.0,9.2652
11:13:19.114,0.0,9.2944
11:13:19.157,-0.0,9.2514
11:13:19.205,0.0,9.2714
11:13:19.252,-0.0,9.2637
11:13:19.299,-0.0,9.2606
11:13:19.345,-0.0,9.3143
11:13:19.392,-0.0,9.2438
11:13:19.439,0.0,9.2852
11:13:19.494,0.0,9.2545
11:13:19.533,0.0,9.2852
11:13:19.591,-0.0,9.2591
11:13:19.637,0.0,9.2775
11:13:19.684,0.0,9.2484
11:13:19.730,0.0,9.2622
11:13:19.777,-0.0,9.2223
11:13:19.824,0.0,9.2652
11:13:19.870,-0.0,9.233
11:13:19.909,-0.0,9.2376
11:13:19.964,-0.0,9.207
11:13:20.009,-0.0,9.1977
11:13:20.053,-0.0,9.2024
11:13:20.101,0.0,9.1839
11:13:20.148,0.0,9.1717
11:13:20.195,-0.0,9.1686
11:13:20.243,-0.0,9.1502
11:13:20.290,-0.0,9.1118
11:13:20.337,0.0,9.1349
11:13:20.386,-0.0,9.1134
11:13:20.433,0.0,9.1655
11:13:20.479,0.0,9.1487
11:13:20.526,-0.0,9.1425
11:13:20.574,-0.0,9.1625
11:13:20.619,0.0,9.1977
11:13:20.665,0.0,9.2024
11:13:20.712,0.0,9.1977
11:13:20.759,0.0,9.207
11:13:20.806,-0.0,9.2438
11:13:20.851,0.0,9.3113
11:13:20.898,0.0,9.279
11:13:20.944,-0.0,9.3297
11:13:20.990,-0.0,9.3343
11:13:21.036,0.0,9.3343
11:13:21.082,0.0,9.3189
11:13:21.128,0.0,9.3511
11:13:21.174,0.0,9.3926
11:13:21.234,0.0,9.3573
11:13:21.269,-0.0,9.3465
11:13:21.329,-0.0,9.3235
11:13:21.373,-0.0,9.3419
11:13:21.420,-0.0,9.3634
11:13:21.466,0.0,9.368
11:13:21.514,-0.0,9.3665
11:13:21.560,0.0,9.3634
11:13:21.606,-0.0,9.345
11:13:21.652,-0.0,9.3696
11:13:21.699,-0.0,9.3619
11:13:21.744,0.0,9.4156
11:13:21.790,0.0,9.4156
11:13:21.836,0.0,9.434
11:13:21.882,0.0,9.4447
11:13:21.928,0.0,9.4217
11:13:21.974,0.0,9.4723
11:13:22.020,0.0,9.4555
11:13:22.067,0.0,9.4815
11:13:22.113,0.0,9.5091
11:13:22.159,0.0,9.526
11:13:22.206,0.0,9.6027
11:13:22.252,0.0,9.5889
11:13:22.299,0.0,9.6181
11:13:22.346,0.0,9.6656
11:13:22.393,0.0,9.6825
11:13:22.439,0.0,9.7438
11:13:22.501,0.0,9.7991
11:13:22.547,0.0,9.842
11:13:22.594,0.0,9.8405
11:13:22.641,0.0,9.8451
11:13:22.673,-0.0,9.8482
11:13:22.736,0.0,9.8466
11:13:22.779,0.0,9.8313
11:13:22.826,-0.0,9.7822
11:13:22.873,-0.0,9.7362
11:13:22.921,-0.0,9.6917
11:13:22.966,-0.0,9.6365
11:13:23.012,-0.0,9.5843
11:13:23.058,-0.0,9.5674
11:13:23.104,0.0,9.5122
11:13:23.149,-0.0,9.4585
11:13:23.195,-0.0,9.391
11:13:23.242,-0.0,9.3266
11:13:23.289,0.0,9.3419
11:13:23.336,0.0,9.3005
11:13:23.381,-0.0,9.299
11:13:23.429,0.0,9.2499
11:13:23.474,0.0,9.3005
11:13:23.521,0.0,9.276
11:13:23.567,0.0,9.3021
11:13:23.614,0.0,9.3005
11:13:23.659,0.0,9.3082
11:13:23.705,0.0,9.2652
11:13:23.766,-0.0,9.2269
11:13:23.811,-0.0,9.1655
11:13:23.858,-0.0,9.0658
11:13:23.905,-0.0,8.9999
11:13:23.951,-0.0,8.8327
11:13:23.998,-0.0,8.6593
11:13:24.044,-0.01,8.3111
11:13:24.090,-0.0,7.969
11:13:24.136,-0.0,7.8755
11:13:24.183,0.0,7.8893
11:13:24.229,0.0,7.9982
11:13:24.274,0.0,8.1546
11:13:24.321,0.0,8.2927
11:13:24.366,0.0,8.351
11:13:24.412,-0.0,8.2881
11:13:24.458,0.0,8.305
11:13:24.503,0.0,8.4047
11:13:24.550,0.0,8.4691
11:13:24.597,0.0,8.6271
11:13:24.643,0.0,8.756
11:13:24.689,0.0,8.891
11:13:24.737,0.0,9.0735
11:13:24.784,0.0,9.2254
11:13:24.830,0.0,9.3972
11:13:24.876,0.0,9.4907
11:13:24.937,0.0,9.5475
11:13:24.984,-0.0,9.5889
11:13:25.031,0.0,9.6365
11:13:25.078,0.0,9.6518
11:13:25.125,-0.0,9.6411
11:13:25.171,0.0,9.6426
11:13:25.217,-0.0,9.6119
11:13:25.263,0.0,9.5904
11:13:25.309,-0.0,9.5736
11:13:25.356,-0.0,9.4631
11:13:25.402,-0.0,9.4048
11:13:25.447,-0.0,9.3757
11:13:25.493,-0.0,9.3235
11:13:25.540,-0.0,9.2453
11:13:25.586,-0.0,9.1517
11:13:25.633,0.0,9.1701
11:13:25.679,0.0,9.0934
11:13:25.727,-0.0,9.0397
11:13:25.773,-0.0,8.9769
11:13:25.819,-0.0,8.9063
11:13:25.866,-0.0,8.8695
11:13:25.913,-0.0,8.6977
11:13:25.959,-0.0,8.4446
11:13:26.007,0.0,8.1823
11:13:26.055,-0.0,8.0718
11:13:26.100,0.0,8.2007
11:13:26.145,0.0,8.2758
11:13:26.194,-0.0,8.1915
11:13:26.241,0.0,8.2482
11:13:26.287,0.0,8.2482
11:13:26.335,0.0,8.285
11:13:26.381,0.0,8.3495
11:13:26.427,0.0,8.4599
11:13:26.474,0.0,8.6624
11:13:26.520,0.0,8.8112
11:13:26.567,0.0,8.8511
11:13:26.613,0.0,8.9738
11:13:26.660,0.0,9.1609
11:13:26.706,0.0,9.3327
11:13:26.751,0.0,9.4386
11:13:26.798,0.0,9.4907
11:13:26.860,0.0,9.5613
11:13:26.906,0.0,9.5858
11:13:26.952,0.0,9.6257
11:13:26.999,0.0,9.5889
11:13:27.044,-0.0,9.569
11:13:27.091,-0.0,9.549
11:13:27.137,-0.0,9.5398
11:13:27.183,-0.0,9.4463
11:13:27.229,-0.0,9.48
11:13:27.275,-0.0,9.3818
11:13:27.321,-0.0,9.2913
11:13:27.367,-0.0,9.2668
11:13:27.414,-0.0,9.2407
11:13:27.461,-0.0,9.1257
11:13:27.508,-0.0,9.0474
11:13:27.554,-0.0,8.9477
11:13:27.600,-0.0,8.8465
11:13:27.646,-0.0,8.8127
11:13:27.692,-0.0,8.5412
11:13:27.737,0.0,8.3863
11:13:27.785,-0.0,8.1792
11:13:27.831,-0.0,8.0319
11:13:27.877,0.0,8.2451
11:13:27.924,0.0,8.2912
11:13:27.986,0.0,8.2329
11:13:28.018,-0.0,8.2191
11:13:28.064,0.0,8.3295
11:13:28.111,0.0,8.351
11:13:28.174,0.0,8.5105
11:13:28.205,0.0,8.5995
11:13:28.251,0.0,8.7452
11:13:28.313,0.0,8.8879
11:13:28.359,0.0,8.963
11:13:28.407,0.0,9.1625
11:13:28.453,0.0,9.3281
11:13:28.500,0.0,9.4263
11:13:28.546,0.0,9.4815
11:13:28.593,0.0,9.5521
11:13:28.640,0.0,9.5997
11:13:28.686,0.0,9.6135
11:13:28.733,0.0,9.6104
11:13:28.781,0.0,9.6917
11:13:28.829,-0.0,9.6871
11:13:28.874,0.0,9.7316
11:13:28.920,-0.0,9.6733
11:13:28.967,0.0,9.707
11:13:29.014,-0.0,9.681
11:13:29.062,0.0,9.6549
11:13:29.108,-0.0,9.6457
11:13:29.155,-0.0,9.592
11:13:29.201,0.0,9.5598
11:13:29.248,-0.0,9.526
11:13:29.294,0.0,9.4907
11:13:29.342,-0.0,9.4186
11:13:29.388,-0.0,9.3619
11:13:29.435,-0.0,9.2867
11:13:29.481,-0.0,9.2407
11:13:29.528,-0.0,9.2269
11:13:29.574,-0.0,9.1747
11:13:29.620,-0.0,9.1241
11:13:29.667,-0.0,9.0551
11:13:29.713,-0.0,8.9983
11:13:29.760,-0.0,8.9769
11:13:29.808,-0.0,8.9584
11:13:29.854,0.0,8.9584
11:13:29.900,-0.0,8.8802
11:13:29.947,0.0,8.8956
11:13:29.993,-0.0,8.6563
11:13:30.039,-0.0,8.443
11:13:30.085,-0.0,8.2037
11:13:30.132,-0.0,8.0488
11:13:30.179,0.0,8.1163
11:13:30.226,0.0,8.2068
11:13:30.272,-0.01,8.15
11:13:30.319,0.0,8.1945
11:13:30.365,0.0,8.1945
11:13:30.413,-0.0,8.2344
11:13:30.459,0.0,8.2497
11:13:30.505,-0.0,8.1884
11:13:30.551,-0.0,8.127
11:13:30.598,0.0,8.2129
11:13:30.646,0.0,8.2513
11:13:30.692,-0.0,8.2037
11:13:30.740,-0.0,8.1961
11:13:30.786,-0.0,8.2436
11:13:30.833,-0.0,8.1546
11:13:30.878,-0.0,8.1516
11:13:30.924,-0.0,8.1623
11:13:30.970,0.0,8.15
11:13:31.031,-0.0,8.1608
11:13:31.077,-0.0,8.0917
11:13:31.125,0.0,8.0565
11:13:31.170,-0.0,7.9982
11:13:31.216,-0.0,7.9384
11:13:31.262,-0.0,7.8571
11:13:31.309,-0.0,7.7834
11:13:31.355,-0.0,7.6131
11:13:31.401,-0.0,7.4137
11:13:31.448,-0.0,7.3554
11:13:31.495,-0.0,7.2634
11:13:31.543,-0.0,7.268
11:13:31.590,0.0,7.2281
11:13:31.636,-0.0,7.2327
11:13:31.683,0.0,7.2603
11:13:31.730,0.0,7.2803
11:13:31.778,0.0,7.3631
11:13:31.824,0.0,7.4429
11:13:31.871,0.0,7.5426
11:13:31.917,0.0,7.5717
11:13:31.965,0.0,7.6622
11:13:32.012,0.0,7.676
11:13:32.058,-0.0,7.7021
11:13:32.104,0.0,7.6653
11:13:32.152,0.0,7.63
11:13:32.198,0.0,7.518
11:13:32.245,0.0,7.5165
11:13:32.291,-0.0,7.4459
11:13:32.338,-0.0,7.4475
11:13:32.386,-0.0,7.3784
11:13:32.431,-0.0,7.3815
11:13:32.478,-0.0,7.314
11:13:32.524,-0.0,7.3524
11:13:32.571,0.0,7.36
11:13:32.617,0.0,7.3754
11:13:32.665,0.0,7.4015
11:13:32.711,0.0,7.4858
11:13:32.759,0.0,7.5288
11:13:32.806,0.0,7.5993
11:13:32.853,-0.0,7.6438
11:13:32.900,-0.0,7.7297
11:13:32.947,0.0,7.8402
11:13:32.993,-0.0,7.9307
11:13:33.040,0.0,8.0779
11:13:33.087,0.0,8.1807
11:13:33.136,-0.0,8.1945
11:13:33.182,-0.0,8.1378
11:13:33.229,0.0,8.2099
11:13:33.273,-0.0,8.2252
11:13:33.320,-0.0,8.193
11:13:33.366,-0.0,8.147
11:13:33.413,-0.0,8.1654
11:13:33.460,0.0,8.17
11:13:33.506,0.0,8.2451
11:13:33.552,0.0,8.1976
11:13:33.599,0.0,8.1592
11:13:33.644,0.0,8.2636
11:13:33.690,-0.0,8.259
11:13:33.737,-0.0,8.2114
11:13:33.783,-0.0,8.2022
11:13:33.830,0.0,8.193
11:13:33.890,-0.0,8.2559
11:13:33.936,0.0,8.2467
11:13:33.982,0.0,8.3096
11:13:34.028,-0.0,8.305
11:13:34.074,0.0,8.3295
11:13:34.121,-0.0,8.3403
11:13:34.169,0.0,8.4139
11:13:34.215,-0.0,8.3878
11:13:34.261,0.0,8.5136
11:13:34.307,0.0,8.5611
11:13:34.354,0.0,8.5842
11:13:34.400,-0.0,8.6793
11:13:34.446,0.0,8.7023
11:13:34.494,0.0,8.6961
11:13:34.540,0.0,8.7774
11:13:34.587,0.0,8.805
11:13:34.634,-0.0,8.8403
11:13:34.680,0.01,8.8572
11:13:34.726,0.0,8.9155
11:13:34.773,0.0,9.0428
11:13:34.819,0.0,9.2177
11:13:34.866,0.0,9.3036
11:13:34.913,0.0,9.3726
11:13:34.960,0.0,9.4094
11:13:35.007,-0.0,9.4278
11:13:35.053,0.0,9.411
11:13:35.099,-0.0,9.4539
11:13:35.146,0.0,9.457
11:13:35.193,-0.0,9.4309
11:13:35.240,-0.0,9.4601
11:13:35.287,-0.0,9.3864
11:13:35.334,0.0,9.3972
11:13:35.380,-0.0,9.3573
11:13:35.428,-0.0,9.3742
11:13:35.475,-0.0,9.3772
11:13:35.520,0.0,9.3435
11:13:35.566,-0.0,9.3205
11:13:35.613,0.0,9.3051
11:13:35.658,0.0,9.279
11:13:35.705,-0.0,9.2622
11:13:35.766,0.0,9.2361
11:13:35.813,0.0,9.2254
11:13:35.859,0.0,9.1916
11:13:35.906,-0.0,9.1655
11:13:35.953,-0.0,9.1502
11:13:35.999,0.0,9.1134
11:13:36.046,-0.0,9.0934
11:13:36.091,-0.0,9.0919
11:13:36.137,-0.0,9.1134
11:13:36.184,0.0,9.052
11:13:36.231,0.0,9.0612
11:13:36.278,-0.0,9.0075
11:13:36.324,0.0,8.9907
11:13:36.370,0.0,8.9554
11:13:36.415,0.0,9.006
11:13:36.461,-0.0,8.94
11:13:36.508,-0.0,8.9293
11:13:36.555,-0.0,8.8894
11:13:36.603,-0.0,8.8771
11:13:36.648,-0.0,8.7606
11:13:36.695,-0.01,8.5811
11:13:36.741,-0.0,8.4001
11:13:36.787,-0.0,8.1945
11:13:36.836,-0.0,8.0503
11:13:36.882,-0.0,8.1684
11:13:36.929,0.0,8.1884
11:13:36.975,-0.01,8.1991
11:13:37.022,-0.0,8.1684
11:13:37.069,0.0,8.2191
11:13:37.114,0.0,8.2467
11:13:37.160,0.0,8.2804
11:13:37.206,-0.0,8.3111
11:13:37.252,0.0,8.308
11:13:37.299,0.0,8.3525
11:13:37.345,0.0,8.4507
11:13:37.407,-0.0,8.5029
11:13:37.452,-0.0,8.6563
11:13:37.499,0.0,8.7176
11:13:37.546,-0.0,8.779
11:13:37.593,0.0,8.9232
11:13:37.640,0.0,8.9508
11:13:37.687,0.0,9.0827
11:13:37.735,0.0,9.2192
11:13:37.782,0.0,9.3358
11:13:37.844,0.0,9.3665
11:13:37.890,0.0,9.4432
11:13:37.937,0.0,9.4662
11:13:37.984,0.0,9.48
11:13:38.030,0.0,9.5122
11:13:38.077,-0.0,9.4677
11:13:38.123,-0.0,9.4647
11:13:38.171,-0.0,9.4478
11:13:38.216,-0.0,9.4048
11:13:38.263,-0.0,9.3803
11:13:38.311,-0.0,9.3067
11:13:38.357,-0.0,9.2468
11:13:38.404,-0.0,9.1701
11:13:38.450,-0.0,9.1103
11:13:38.497,-0.0,9.0275
11:13:38.544,-0.0,8.9262
11:13:38.591,0.0,8.848
11:13:38.637,-0.0,8.7284
11:13:38.683,-0.01,8.3418
11:13:38.731,-0.0,8.1439
11:13:38.779,-0.0,7.9982
11:13:38.825,0.0,7.9951
11:13:38.871,0.0,8.104
11:13:38.918,0.0,8.1086
11:13:38.963,0.0,8.1178
11:13:39.009,0.0,8.2145
11:13:39.055,0.0,8.1592
11:13:39.101,0.0,8.2221
11:13:39.147,0.0,8.2206
11:13:39.194,-0.0,8.1884
11:13:39.240,0.0,8.2651
11:13:39.287,-0.0,8.2421
11:13:39.334,0.0,8.2958
11:13:39.382,-0.0,8.3111
11:13:39.427,0.0,8.2728
11:13:39.475,0.0,8.4461
11:13:39.522,0.0,8.4584
11:13:39.567,0.0,8.5381
11:13:39.614,0.0,8.6609
11:13:39.661,0.0,8.7191
11:13:39.708,0.0,8.7974
11:13:39.755,0.0,8.891
11:13:39.803,0.0,8.9492
11:13:39.848,0.0,9.1057
11:13:39.895,0.0,9.2714
11:13:39.941,0.0,9.3619
11:13:39.987,0.0,9.4294
11:13:40.032,0.0,9.434
11:13:40.080,0.0,9.4693
11:13:40.141,0.0,9.5199
11:13:40.188,0.0,9.5659
11:13:40.234,0.0,9.5782
11:13:40.280,0.0,9.6319
11:13:40.327,0.0,9.6671
11:13:40.374,0.0,9.707
11:13:40.421,0.0,9.7669
11:13:40.469,0.0,9.7807
11:13:40.516,0.0,9.8313
11:13:40.563,0.0,9.8666
11:13:40.610,0.0,9.9034
11:13:40.657,0.0,9.9172
11:13:40.705,0.0,9.9709
11:13:40.766,0.0,10.0322
11:13:40.812,0.0,10.0629
11:13:40.859,0.0,10.0859
11:13:40.907,0.0,10.0844
11:13:40.955,0.0,10.0967
11:13:41.002,-0.0,10.0522
11:13:41.048,-0.0,10.043
11:13:41.096,-0.0,9.9831
11:13:41.156,-0.0,9.9325
11:13:41.202,-0.0,9.8758
11:13:41.249,-0.0,9.8037
11:13:41.295,-0.0,9.7086
11:13:41.343,-0.0,9.6687
11:13:41.389,-0.0,9.5858
11:13:41.435,-0.0,9.5398
11:13:41.480,-0.0,9.4815
11:13:41.527,-0.0,9.3573
11:13:41.573,-0.0,9.3465
11:13:41.619,-0.0,9.2806
11:13:41.664,-0.0,9.1901
11:13:41.712,-0.0,9.1379
11:13:41.759,-0.0,9.1026
11:13:41.808,-0.0,9.0121
11:13:41.855,-0.0,8.9094
11:13:41.901,-0.0,8.9186
11:13:41.948,0.0,8.891
11:13:41.996,0.0,8.8127
11:13:42.043,-0.0,8.647
11:13:42.089,-0.0,8.5136
11:13:42.136,-0.0,8.4246
11:13:42.183,-0.0,8.374
11:13:42.230,-0.0,8.443
11:13:42.277,-0.0,8.4737
11:13:42.323,0.0,8.5872
11:13:42.369,0.0,8.7053
11:13:42.415,0.0,8.8557
11:13:42.463,0.0,8.9738
11:13:42.510,0.0,9.1962
11:13:42.557,0.0,9.3757
11:13:42.603,0.0,9.4953
11:13:42.649,0.0,9.5429
11:13:42.694,0.0,9.5981
11:13:42.740,0.0,9.6595
11:13:42.787,-0.0,9.661
11:13:42.833,0.0,9.727
11:13:42.879,0.0,9.7546
11:13:42.926,-0.0,9.7745
11:13:42.974,0.0,9.8359
11:13:43.022,0.0,9.8604
11:13:43.068,0.0,9.9034
11:13:43.114,0.0,9.9187
11:13:43.160,0.0,9.9264
11:13:43.208,-0.0,9.9295
11:13:43.255,-0.0,9.8911
11:13:43.302,-0.0,9.8804
11:13:43.348,-0.0,9.8297
11:13:43.394,-0.0,9.7607
11:13:43.440,-0.0,9.6948
