time

# header_update,time,w

# header_update,time,w,theta
11:39:09.980,0.06,3.0051
11:39:10.026,0.06,3.0404
11:39:10.073,0.06,3.0158
11:39:10.120,0.06,3.025
11:39:10.166,0.06,3.0311
11:39:10.213,0.06,3.0204
11:39:10.260,0.06,3.0281
11:39:10.307,0.06,3.0265
11:39:10.353,0.06,3.0051
11:39:10.399,0.06,3.0097
11:39:10.445,0.06,3.0143
11:39:10.493,0.06,3.048
11:39:10.539,0.06,3.0342
11:39:10.586,0.06,2.9989
11:39:10.633,0.06,3.0311
11:39:10.680,0.06,3.0572
11:39:10.728,0.06,2.9836
11:39:10.774,0.06,3.0419
11:39:10.820,0.06,3.0588
11:39:10.866,0.06,3.045
11:39:10.913,0.06,3.0173
11:39:10.961,0.06,3.0158
11:39:11.008,0.06,3.0618
11:39:11.055,0.06,3.0281
11:39:11.101,0.06,2.9974
11:39:11.146,0.06,3.0404
11:39:11.193,0.06,3.045
11:39:11.240,0.06,3.0158
11:39:11.286,0.06,3.0189
11:39:11.333,0.06,3.0189
11:39:11.381,0.06,3.0588
11:39:11.426,0.06,3.0327
11:39:11.472,0.06,3.002
11:39:11.519,0.06,3.0112
11:39:11.566,0.06,3.0035
11:39:11.612,0.06,3.0557
11:39:11.659,0.06,3.0189
11:39:11.706,0.06,3.025
11:39:11.753,0.06,3.0204
11:39:11.800,0.06,3.0373
11:39:11.848,0.06,3.0526
11:39:11.894,0.06,3.0235
11:39:11.940,0.06,3.0281
11:39:11.987,0.06,3.0327
11:39:12.033,0.06,2.9713
11:39:12.079,0.06,3.0373
11:39:12.125,0.06,3.0542
11:39:12.171,0.06,3.0357
11:39:12.218,0.06,3.0127
11:39:12.266,0.06,3.0204
11:39:12.311,0.06,2.9882
11:39:12.372,0.06,3.0311
11:39:12.403,0.06,3.0112
11:39:12.465,0.06,3.0097
11:39:12.511,0.06,3.0281
11:39:12.557,0.06,3.025
11:39:12.603,0.06,3.0219
11:39:12.649,0.06,3.0005
11:39:12.696,0.0,3.045
11:39:12.742,0.03,3.0189
11:39:12.788,0.02,3.0081
11:39:12.834,-0.03,3.0143
11:39:12.880,-0.01,3.0327
11:39:12.926,-0.03,3.0204
11:39:12.973,-0.01,3.0357
11:39:13.019,0.01,2.9974
11:39:13.065,0.0,3.0235
11:39:13.112,0.01,3.0219
11:39:13.158,0.02,3.0373
11:39:13.205,-0.03,2.9974
11:39:13.252,-0.03,3.0327
11:39:13.299,0.01,3.0327
11:39:13.346,0.01,3.0112
11:39:13.392,0.03,3.0066
11:39:13.439,0.02,3.0496
11:39:13.485,0.01,3.0097
11:39:13.534,-0.01,3.0143
11:39:13.579,0.03,2.9959
11:39:13.626,-0.03,3.0005
11:39:13.672,-0.02,3.0664
11:39:13.717,0.0,3.0204
11:39:13.763,-0.04,2.9805
11:39:13.810,-0.04,3.0634
11:39:13.872,-0.02,3.0066
11:39:13.917,0.0,3.0097
11:39:13.963,0.0,3.045
11:39:14.011,0.03,3.0235
11:39:14.057,0.0,2.9882
11:39:14.103,-0.04,3.0557
11:39:14.149,-0.03,3.0695
11:39:14.195,0.01,3.0603
11:39:14.240,0.01,2.9882
11:39:14.286,-0.0,3.0112
11:39:14.332,0.01,3.0219
11:39:14.377,0.0,3.0465
11:39:14.422,0.0,3.0603
11:39:14.470,0.04,2.9836
11:39:14.517,-0.04,3.0404
11:39:14.563,0.01,3.0265
11:39:14.610,0.0,3.0588
11:39:14.657,0.0,3.0097
11:39:14.703,-0.01,3.0265
11:39:14.750,0.02,3.0342
11:39:14.798,0.02,3.0465
11:39:14.844,0.0,3.0388
11:39:14.891,-0.01,3.0296
11:39:14.937,0.01,3.002
11:39:14.984,0.03,3.0434
11:39:15.030,0.03,2.9897
11:39:15.076,-0.02,3.0127
11:39:15.122,0.01,3.0189
11:39:15.170,0.0,3.0158
11:39:15.216,0.01,3.0173
11:39:15.277,0.03,3.0158
11:39:15.324,0.0,3.0511
11:39:15.372,-0.0,3.0066
11:39:15.420,-0.01,3.0526
11:39:15.466,-0.01,2.9851
11:39:15.528,0.0,3.0097
11:39:15.576,0.03,3.0127
11:39:15.622,-0.01,3.0158
11:39:15.670,0.01,3.0005
11:39:15.717,-0.01,2.9867
11:39:15.763,0.01,3.0173
11:39:15.823,-0.0,3.0204
11:39:15.870,-0.02,3.0051
11:39:15.917,-0.02,3.0127
11:39:15.964,0.0,3.0373
11:39:16.011,0.01,3.0143
11:39:16.059,0.01,3.002
11:39:16.104,0.02,3.0388
11:39:16.151,0.03,3.025
11:39:16.200,0.03,3.0296
11:39:16.244,0.01,3.0296
11:39:16.293,0.01,2.9805
11:39:16.338,-0.04,3.002
11:39:16.384,-0.02,3.0373
11:39:16.430,0.02,3.0035
11:39:16.476,0.02,3.0373
11:39:16.521,-0.02,3.0311
11:39:16.567,0.03,2.9882
11:39:16.613,-0.04,2.9989
11:39:16.659,-0.05,2.9867
11:39:16.706,-0.04,2.9775
11:39:16.753,-0.04,3.0143
11:39:16.799,-0.01,2.9652
11:39:16.845,-0.05,2.9529
11:39:16.891,-0.06,2.9913
11:39:16.938,-0.06,2.936
11:39:16.983,-0.11,2.9744
11:39:17.029,-0.1,2.9345
11:39:17.076,-0.1,2.8962
11:39:17.137,-0.09,2.8547
11:39:17.183,-0.15,2.844
11:39:17.229,-0.2,2.7934
11:39:17.274,-0.25,2.729
11:39:17.320,-0.31,2.6875
11:39:17.365,-0.36,2.6292
11:39:17.412,-0.4,2.6093
11:39:17.459,-0.4,2.6308
11:39:17.505,-0.39,2.5694
11:39:17.551,-0.44,2.6338
11:39:17.598,-0.38,2.6231
11:39:17.644,-0.4,2.709
11:39:17.691,-0.34,2.7121
11:39:17.738,-0.29,2.7305
11:39:17.786,-0.23,2.7811
11:39:17.832,-0.23,2.8716
11:39:17.879,-0.21,2.91
11:39:17.925,-0.11,2.9146
11:39:17.972,-0.09,2.9544
11:39:18.018,-0.04,2.9913
11:39:18.066,-0.04,3.0051
11:39:18.112,-0.01,3.0127
11:39:18.158,-0.05,3.0235
11:39:18.204,0.01,3.0327
11:39:18.250,0.01,3.0143
11:39:18.295,0.01,3.0112
11:39:18.357,-0.01,3.0235
11:39:18.388,0.01,3.045
11:39:18.436,-0.03,3.0219
11:39:18.497,0.02,3.0127
11:39:18.543,0.03,2.9652
11:39:18.589,-0.05,3.0051
11:39:18.636,-0.03,2.9928
11:39:18.672,0.05,3.068
11:39:18.728,-0.07,3.0296
11:39:18.768,-0.07,3.0066
11:39:18.820,-0.06,3.0112
11:39:18.865,-0.01,3.0388
11:39:18.913,0.02,2.9882
11:39:18.953,-0.03,3.0281
11:39:19.000,-0.06,2.9913
11:39:19.049,0.0,2.9836
11:39:19.096,-0.05,3.0419
11:39:19.145,-0.03,2.9928
11:39:19.192,-0.03,2.9821
11:39:19.233,-0.03,2.9882
11:39:19.285,-0.07,3.0173
11:39:19.329,-0.07,3.0005
11:39:19.374,-0.02,2.9729
11:39:19.421,0.0,3.0051
11:39:19.466,-0.01,3.0005
11:39:19.515,-0.04,2.9882
11:39:19.562,-0.01,2.956
11:39:19.611,-0.02,2.9974
11:39:19.668,-0.05,3.071
11:39:19.716,-0.05,2.9406
11:39:19.771,-0.03,2.9821
11:39:19.810,-0.03,3.0143
11:39:19.857,-0.05,2.9943
11:39:19.919,-0.04,2.9759
11:39:19.965,-0.01,2.9913
11:39:20.001,-0.03,2.9805
11:39:20.049,-0.06,3.002
11:39:20.097,-0.03,2.9422
11:39:20.151,-0.04,3.0035
11:39:20.192,0.01,2.9775
11:39:20.241,0.01,2.9959
11:39:20.291,-0.02,3.0005
11:39:20.337,-0.02,3.0173
11:39:20.383,-0.01,2.9683
11:39:20.429,-0.0,2.9805
11:39:20.477,-0.08,2.9775
11:39:20.523,-0.02,3.0005
11:39:20.571,-0.04,3.0005
11:39:20.619,-0.05,2.9913
11:39:20.664,-0.03,3.002
11:39:20.710,-0.01,2.9989
11:39:20.757,-0.06,2.9744
11:39:20.803,-0.05,2.9744
11:39:20.850,-0.05,2.9867
11:39:20.897,-0.07,3.0618
11:39:20.944,0.04,3.0173
11:39:20.991,-0.03,2.9713
11:39:21.037,-0.05,3.0158
11:39:21.084,-0.02,3.0235
11:39:21.132,-0.03,3.0097
11:39:21.178,-0.05,2.9959
11:39:21.225,-0.03,2.9759
11:39:21.272,-0.02,3.0066
11:39:21.319,-0.05,2.9989
11:39:21.365,-0.03,2.9943
11:39:21.413,0.01,3.0327
11:39:21.460,-0.04,2.9775
11:39:21.506,-0.04,2.9959
11:39:21.552,-0.02,3.0404
11:39:21.600,-0.03,2.9913
11:39:21.645,-0.04,3.0373
11:39:21.691,-0.04,3.0051
11:39:21.738,-0.0,2.9897
11:39:21.784,0.02,3.0051
11:39:21.831,-0.04,3.0189
11:39:21.877,-0.05,2.979
11:39:21.923,0.06,3.0634
11:39:21.970,-0.07,2.9989
11:39:22.017,0.04,2.9698
11:39:22.065,0.02,2.9959
11:39:22.111,0.02,2.979
11:39:22.158,-0.09,3.0204
11:39:22.204,-0.0,3.0342
11:39:22.250,0.05,2.959
11:39:22.298,-0.09,3.0327
11:39:22.342,-0.05,2.9422
11:39:22.390,0.04,3.025
11:39:22.437,-0.05,3.0327
11:39:22.484,-0.03,2.9667
11:39:22.531,0.02,3.0404
11:39:22.578,-0.09,3.0112
11:39:22.624,0.01,3.0143
11:39:22.670,0.01,3.0189
11:39:22.717,-0.0,2.9422
11:39:22.765,-0.04,3.0327
11:39:22.811,-0.04,3.0204
11:39:22.857,0.04,2.9207
11:39:22.905,-0.06,3.0265
11:39:22.953,-0.09,2.9146
11:39:22.999,0.0,2.9207
11:39:23.046,-0.1,2.9698
11:39:23.093,-0.14,2.8639
11:39:23.140,-0.09,2.8731
11:39:23.186,-0.15,2.8394
11:39:23.232,-0.22,2.8179
11:39:23.294,-0.22,2.7336
11:39:23.325,-0.22,2.6891
11:39:23.387,-0.39,2.6108
11:39:23.433,-0.45,2.5479
11:39:23.479,-0.55,2.4666
11:39:23.526,-0.55,2.3485
11:39:23.571,-0.63,2.2688
11:39:23.618,-0.73,2.1737
11:39:23.666,-0.9,1.9911
11:39:23.714,-1.06,1.8577
11:39:23.761,-1.19,1.6751
11:39:23.808,-1.35,1.5631
11:39:23.853,-1.51,1.4067
11:39:23.901,-1.65,1.3514
11:39:23.947,-1.76,1.1796
11:39:23.994,-1.9,1.0907
11:39:24.041,-2.03,0.9695
11:39:24.087,-2.13,0.9311
11:39:24.133,-2.13,0.8314
11:39:24.179,-2.19,0.7701
11:39:24.225,-2.27,0.6934
11:39:24.271,-2.32,0.6611
11:39:24.318,-2.4,0.5737
11:39:24.365,-2.49,0.4817
11:39:24.411,-2.56,0.3958
11:39:24.456,-2.65,0.3068
11:39:24.502,-2.72,0.2408
11:39:24.548,-2.86,0.1181
11:39:24.593,-2.96,0.0169
11:39:24.640,-3.09,-0.092
11:39:24.686,-3.18,-0.1595
11:39:24.732,-3.18,-0.2362
11:39:24.793,-3.34,-0.3145
11:39:24.840,-3.41,-0.4019
11:39:24.873,-3.41,-0.4357
11:39:24.934,-3.47,-0.5154
11:39:24.979,-3.58,-0.5829
11:39:25.025,-3.61,-0.6719
11:39:25.072,-3.68,-0.7455
11:39:25.113,-3.77,-0.7961
11:39:25.161,-3.85,-0.8928
11:39:25.205,-3.94,-0.9373
11:39:25.261,-4.03,-1.0339
11:39:25.302,-4.09,-1.0937
11:39:25.355,-4.15,-1.1643
11:39:25.402,-4.25,-1.2456
11:39:25.441,-4.25,-1.2931
11:39:25.489,-4.31,-1.3775
11:39:25.529,-4.4,-1.4235
11:39:25.576,-4.45,-1.4588
11:39:25.623,-4.53,-1.5355
11:39:25.670,-4.56,-1.6045
11:39:25.718,-4.66,-1.6352
11:39:25.767,-4.69,-1.6874
11:39:25.812,-4.72,-1.7273
11:39:25.859,-4.76,-1.7779
11:39:25.906,-4.83,-1.8147
11:39:25.954,-4.85,-1.8285
11:39:26.002,-4.88,-1.8515
11:39:26.050,-4.89,-1.8868
11:39:26.097,-4.94,-1.9221
11:39:26.144,-4.94,-1.9819
11:39:26.190,-5.0,-2.0647
11:39:26.236,-5.08,-2.1476
11:39:26.283,-5.17,-2.2565
11:39:26.329,-5.29,-2.301
11:39:26.375,-5.33,-2.3317
11:39:26.421,-5.35,-2.3761
11:39:26.468,-5.39,-2.3853
11:39:26.513,-5.42,-2.3945
11:39:26.564,-5.41,-2.416
11:39:26.610,-5.43,-2.4022
11:39:26.657,-5.42,-2.4053
11:39:26.702,-5.44,-2.4574
11:39:26.748,-5.51,-2.4866
11:39:26.804,-5.55,-2.5403
11:39:26.854,-5.61,-2.5955
11:39:26.901,-5.65,-2.6446
11:39:26.949,-5.65,-2.6783
11:39:26.994,-5.7,-2.729
11:39:27.040,-5.75,-2.7535
11:39:27.087,-5.77,-2.7688
11:39:27.133,-5.8,-2.7903
11:39:27.178,-5.8,-2.8041
11:39:27.224,-5.84,-2.8256
11:39:27.270,-5.86,-2.8501
11:39:27.316,-5.85,-2.8931
11:39:27.364,-5.9,-2.8839
11:39:27.411,-5.88,-2.8808
11:39:27.457,-5.9,-2.8946
11:39:27.504,-5.93,-2.9192
11:39:27.545,-5.93,-2.9744
11:39:27.598,-6.0,-2.9867
11:39:27.645,-6.0,-3.0127
11:39:27.693,-6.04,-3.0634
11:39:27.739,-6.09,-3.0664
11:39:27.787,-6.13,-3.1539
11:39:27.834,-6.17,-3.1309
11:39:27.882,-6.18,-3.1861
11:39:27.930,-6.25,-3.2183
11:39:27.978,-6.19,-3.229
11:39:28.026,-6.27,-3.2444
11:39:28.072,-6.24,-3.2658
11:39:28.118,-6.22,-3.2122
11:39:28.165,-6.26,-3.2597
11:39:28.210,-6.22,-3.2229
11:39:28.256,-6.22,-3.2045
11:39:28.302,-6.22,-3.275
11:39:28.349,-6.29,-3.2183
11:39:28.396,-6.25,-3.2367
11:39:28.442,-6.26,-3.2858
11:39:28.488,-6.32,-3.1508
11:39:28.534,-6.2,-3.275
11:39:28.581,-6.21,-3.1968
11:39:28.627,-6.25,-3.2428
11:39:28.673,-6.22,-3.2889
11:39:28.719,-6.19,-3.1953
11:39:28.766,-6.28,-3.2858
11:39:28.812,-6.19,-3.1876
11:39:28.859,-6.24,-3.2214
11:39:28.907,-6.24,-3.1999
11:39:28.954,-6.22,-3.1891
11:39:29.001,-6.19,-3.1861
11:39:29.047,-6.18,-3.183
11:39:29.092,-6.23,-3.1891
11:39:29.139,-6.2,-3.16
11:39:29.185,-6.16,-3.1569
11:39:29.247,-6.22,-3.206
11:39:29.292,-6.18,-3.1891
11:39:29.338,-6.21,-3.203
11:39:29.385,-6.2,-3.1922
11:39:29.431,-6.22,-3.2045
11:39:29.477,-6.2,-3.1692
11:39:29.522,-6.24,-3.1861
11:39:29.569,-6.21,-3.2168
11:39:29.615,-6.24,-3.1569
11:39:29.661,-6.24,-3.2091
11:39:29.708,-6.23,-3.1984
11:39:29.754,-6.22,-3.206
11:39:29.801,-6.22,-3.2137
11:39:29.847,-6.18,-3.1845
11:39:29.893,-6.18,-3.1738
11:39:29.939,-6.26,-3.1876
11:39:29.988,-6.22,-3.1845
11:39:30.033,-6.21,-3.1431
11:39:30.079,-6.24,-3.2091
11:39:30.126,-6.2,-3.1922
11:39:30.174,-6.23,-3.2137
11:39:30.222,-6.2,-3.1953
11:39:30.269,-6.2,-3.1845
11:39:30.314,-6.2,-3.2045
11:39:30.360,-6.22,-3.2183
11:39:30.406,-6.2,-3.2229
11:39:30.452,-6.23,-3.1984
11:39:30.498,-6.25,-3.2122
11:39:30.545,-6.18,-3.1845
11:39:30.607,-6.22,-3.2045
11:39:30.655,-6.24,-3.1937
11:39:30.703,-6.25,-3.1845
11:39:30.751,-6.2,-3.2183
11:39:30.797,-6.19,-3.226
11:39:30.842,-6.26,-3.1799
11:39:30.888,-6.22,-3.2244
11:39:30.950,-6.22,-3.2367
11:39:30.996,-6.24,-3.2275
11:39:31.029,-6.2,-3.1891
11:39:31.089,-6.21,-3.2045
11:39:31.135,-6.24,-3.2045
11:39:31.182,-6.24,-3.2122
11:39:31.226,-6.21,-3.206
11:39:31.273,-6.24,-3.2152
11:39:31.319,-6.24,-3.2321
11:39:31.365,-6.25,-3.1799
11:39:31.412,-6.25,-3.2306
11:39:31.458,-6.22,-3.2045
11:39:31.503,-6.23,-3.2014
11:39:31.550,-6.26,-3.1984
11:39:31.594,-6.22,-3.2106
11:39:31.641,-6.25,-3.183
11:39:31.688,-6.26,-3.2152
11:39:31.733,-6.19,-3.1907
11:39:31.780,-6.23,-3.2183
11:39:31.826,-6.25,-3.2321
11:39:31.873,-6.25,-3.2091
11:39:31.935,-6.24,-3.2459
11:39:31.982,-6.25,-3.1907
11:39:32.028,-6.26,-3.1876
11:39:32.075,-6.2,-3.2045
11:39:32.121,-6.2,-3.2137
11:39:32.168,-6.23,-3.1968
11:39:32.215,-6.24,-3.1999
11:39:32.259,-6.25,-3.2444
11:39:32.306,-6.25,-3.2183
11:39:32.353,-6.23,-3.2137
11:39:32.399,-6.2,-3.2152
11:39:32.445,-6.24,-3.2428
11:39:32.491,-6.23,-3.2321
11:39:32.537,-6.26,-3.2244
11:39:32.583,-6.25,-3.2398
11:39:32.631,-6.27,-3.2352
11:39:32.676,-6.24,-3.2428
11:39:32.721,-6.24,-3.2152
11:39:32.768,-6.25,-3.203
11:39:32.815,-6.26,-3.2152
11:39:32.862,-6.26,-3.1984
11:39:32.909,-6.24,-3.2214
11:39:32.955,-6.25,-3.1984
11:39:33.001,-6.22,-3.2352
11:39:33.047,-6.24,-3.2612
11:39:33.092,-6.25,-3.249
11:39:33.153,-6.24,-3.2229
11:39:33.200,-6.25,-3.2843
11:39:33.246,-6.26,-3.2244
11:39:33.294,-6.27,-3.2137
11:39:33.340,-6.25,-3.2306
11:39:33.387,-6.24,-3.1999
11:39:33.434,-6.25,-3.2398
11:39:33.480,-6.25,-3.1968
11:39:33.527,-6.24,-3.2474
11:39:33.573,-6.22,-3.2152
11:39:33.621,-6.24,-3.1984
11:39:33.667,-6.22,-3.203
11:39:33.712,-6.23,-3.2198
11:39:33.759,-6.22,-3.226
11:39:33.805,-6.26,-3.226
11:39:33.850,-6.21,-3.1845
11:39:33.897,-6.27,-3.1784
11:39:33.943,-6.23,-3.2122
11:39:33.989,-6.24,-3.2474
11:39:34.035,-6.24,-3.2152
11:39:34.081,-6.24,-3.2014
11:39:34.128,-6.22,-3.2352
11:39:34.175,-6.26,-3.1769
11:39:34.222,-6.25,-3.2214
11:39:34.268,-6.23,-3.2168
11:39:34.315,-6.21,-3.2198
11:39:34.361,-6.22,-3.1891
11:39:34.407,-6.24,-3.1999
11:39:34.452,-6.2,-3.2474
11:39:34.499,-6.18,-3.203
11:39:34.547,-6.24,-3.1953
11:39:34.593,-6.24,-3.2091
11:39:34.641,-6.24,-3.2536
11:39:34.687,-6.24,-3.2198
11:39:34.733,-6.24,-3.2122
11:39:34.793,-6.2,-3.2045
11:39:34.839,-6.26,-3.2919
11:39:34.886,-6.26,-3.2198
11:39:34.932,-6.24,-3.1968
11:39:34.978,-6.22,-3.2106
11:39:35.024,-6.24,-3.2183
11:39:35.070,-6.23,-3.183
11:39:35.116,-6.29,-3.1585
11:39:35.163,-6.21,-3.2444
11:39:35.209,-6.28,-3.1784
11:39:35.255,-6.28,-3.2275
11:39:35.300,-6.26,-3.203
11:39:35.346,-6.29,-3.2643
11:39:35.394,-6.18,-3.1569
11:39:35.439,-6.18,-3.1631
11:39:35.486,-6.18,-3.1984
11:39:35.532,-6.22,-3.114
11:39:35.579,-6.13,-3.0772
11:39:35.625,-6.1,-3.0588
11:39:35.671,-6.08,-3.0035
11:39:35.717,-6.01,-2.9805
11:39:35.779,-6.0,-2.9268
11:39:35.824,-5.93,-2.8885
11:39:35.871,-5.9,-2.8363
11:39:35.918,-5.86,-2.7688
11:39:35.966,-5.77,-2.7121
11:39:36.011,-5.68,-2.6615
11:39:36.058,-5.63,-2.5771
11:39:36.105,-5.58,-2.5433
11:39:36.152,-5.51,-2.4528
11:39:36.197,-5.45,-2.4237
11:39:36.243,-5.39,-2.37
11:39:36.290,-5.39,-2.3056
11:39:36.338,-5.32,-2.2887
11:39:36.385,-5.31,-2.2688
11:39:36.430,-5.28,-2.235
11:39:36.478,-5.23,-2.166
11:39:36.525,-5.15,-2.1016
11:39:36.572,-5.09,-2.0402
11:39:36.618,-5.03,-1.9159
11:39:36.665,-4.88,-1.804
11:39:36.710,-4.73,-1.6828
11:39:36.757,-4.62,-1.5432
11:39:36.804,-4.5,-1.4373
11:39:36.850,-4.37,-1.3376
11:39:36.898,-4.37,-1.2701
11:39:36.943,-4.29,-1.1674
11:39:36.990,-4.16,-1.0492
11:39:37.038,-4.06,-0.9112
11:39:37.083,-3.91,-0.7655
11:39:37.130,-3.74,-0.6029
11:39:37.177,-3.57,-0.4633
11:39:37.224,-3.42,-0.3467
11:39:37.271,-3.28,-0.204
11:39:37.317,-3.16,-0.089
11:39:37.362,-3.05,0.0061
11:39:37.407,-2.94,0.0982
11:39:37.455,-2.86,0.1626
11:39:37.503,-2.77,0.2669
11:39:37.549,-2.77,0.3375
11:39:37.597,-2.68,0.4096
11:39:37.644,-2.61,0.5522
11:39:37.690,-2.48,0.6796
11:39:37.738,-2.32,0.7793
11:39:37.782,-2.16,0.948
11:39:37.829,-1.97,1.1689
11:39:37.876,-1.78,1.4143
11:39:37.922,-1.42,1.7242
11:39:37.968,-1.07,2.0647
11:39:38.014,-0.8,2.255
11:39:38.062,-0.55,2.4897
11:39:38.108,-0.3,2.7136
11:39:38.169,-0.17,2.8685
11:39:38.215,-0.05,2.9897
11:39:38.261,-0.05,3.0802
11:39:38.308,0.06,3.0787
11:39:38.355,0.05,3.0925
11:39:38.401,0.07,3.0419
11:39:38.449,0.06,3.0833
11:39:38.493,0.08,3.1124
11:39:38.539,0.08,3.117
11:39:38.587,0.08,3.1109
11:39:38.631,0.07,3.0772
11:39:38.677,0.06,3.0971
11:39:38.723,0.07,3.0864
11:39:38.770,0.06,3.0802
11:39:38.816,0.05,3.0726
11:39:38.863,0.05,3.0634
11:39:38.909,0.04,3.0925
11:39:38.956,0.05,3.0772
11:39:39.003,0.04,3.1017
11:39:39.050,0.06,3.1048
11:39:39.096,0.06,3.1232
11:39:39.141,0.05,3.0864
11:39:39.188,0.08,3.1109
11:39:39.234,0.08,3.1048
11:39:39.280,0.07,3.0971
11:39:39.326,0.07,3.0925
11:39:39.387,0.08,3.0971
11:39:39.432,0.07,3.1048
11:39:39.479,0.07,3.1017
11:39:39.526,0.09,3.0357
11:39:39.572,0.02,3.0802
11:39:39.618,0.02,3.0695
11:39:39.665,0.04,3.0695
11:39:39.711,0.06,3.0833
11:39:39.757,0.04,3.0588
11:39:39.803,0.06,3.0894
11:39:39.850,0.08,3.0618
11:39:39.897,0.0,3.0802
11:39:39.942,0.1,3.0588
11:39:39.989,0.05,3.0818
11:39:40.036,0.05,3.0649
11:39:40.081,0.05,3.0833
11:39:40.128,0.06,3.0465
11:39:40.175,-0.0,3.0158
11:39:40.221,0.02,3.0741
11:39:40.267,0.02,3.0357
11:39:40.314,0.06,3.0081
11:39:40.362,0.05,3.0419
11:39:40.408,0.04,3.0618
11:39:40.455,0.02,3.0511
11:39:40.502,0.02,3.0496
11:39:40.549,0.03,3.0542
11:39:40.595,0.04,3.048
11:39:40.640,0.04,3.0311
11:39:40.687,0.01,3.0388
11:39:40.733,0.01,3.0465
11:39:40.781,0.05,3.0204
11:39:40.827,0.03,3.0219
11:39:40.875,-0.0,3.0388
11:39:40.923,0.05,3.0542
11:39:40.970,0.06,3.0419
11:39:41.015,0.03,3.0649
11:39:41.063,0.01,3.048
11:39:41.109,0.01,3.0419
11:39:41.155,0.01,3.0357
11:39:41.201,0.04,3.0603
11:39:41.262,-0.01,3.0296
11:39:41.311,0.0,3.0465
11:39:41.371,-0.01,3.0066
11:39:41.418,0.03,3.048
11:39:41.465,-0.02,3.0189
11:39:41.513,0.02,3.0051
11:39:41.574,0.0,3.025
11:39:41.619,0.01,3.045
11:39:41.666,0.0,3.0127
11:39:41.711,0.03,3.0588
11:39:41.758,-0.03,3.0342
11:39:41.803,-0.03,3.0219
11:39:41.849,0.0,3.0097
11:39:41.896,-0.02,2.9652
11:39:41.943,-0.03,2.9928
11:39:41.990,-0.05,2.9913
11:39:42.036,-0.05,2.9805
11:39:42.082,-0.03,2.9805
11:39:42.127,-0.06,2.9805
11:39:42.173,-0.03,2.956
11:39:42.220,-0.1,2.936
11:39:42.267,-0.07,2.9851
11:39:42.313,-0.07,2.9529
11:39:42.358,-0.07,2.9943
11:39:42.404,-0.06,2.9652
11:39:42.451,-0.05,2.9729
11:39:42.498,-0.04,2.9928
11:39:42.545,-0.04,2.9759
11:39:42.592,-0.04,2.9713
11:39:42.639,-0.06,2.9851
11:39:42.686,-0.0,2.9406
11:39:42.748,-0.02,2.9851
11:39:42.779,-0.05,2.9989
11:39:42.826,-0.02,2.9606
11:39:42.887,-0.05,3.0173
11:39:42.935,-0.03,2.9882
11:39:42.981,-0.06,2.9529
11:39:43.028,-0.02,2.9759
11:39:43.076,-0.04,2.9713
11:39:43.122,-0.04,2.9575
11:39:43.169,-0.05,2.9529
11:39:43.215,-0.07,2.9637
11:39:43.261,-0.08,2.9943
11:39:43.308,-0.02,2.9943
11:39:43.353,-0.06,2.9483
11:39:43.399,-0.09,2.9698
11:39:43.446,-0.09,2.9406
11:39:43.492,-0.07,2.9391
11:39:43.539,-0.09,2.9483
11:39:43.588,-0.09,2.9268
11:39:43.633,-0.07,2.9222
