time

# header_update,time,w

# header_update,time,w,theta
10:39:35.569,29.04,-0.32589999999999986
10:39:35.616,29.04,-0.2967000000000004
10:39:35.661,29.04,-0.29830000000000023
10:39:35.709,29.04,-0.28749999999999964
10:39:35.754,29.04,-0.25839999999999996
10:39:35.801,29.04,-0.2553000000000001
10:39:35.848,29.04,-0.2016
10:39:35.895,29.04,-0.1647999999999996
10:39:35.940,29.04,-0.12650000000000006
10:39:35.988,29.04,-0.08199999999999985
10:39:36.036,29.04,-0.04670000000000041
10:39:36.082,29.04,0.016200000000000436
10:39:36.129,29.04,0.049900000000000055
10:39:36.175,29.04,0.0929000000000002
10:39:36.221,29.04,0.12819999999999965
10:39:36.267,29.04,0.17569999999999997
10:39:36.314,29.04,0.22639999999999993
10:39:36.362,29.04,0.24319999999999986
10:39:36.410,29.04,0.26780000000000026
10:39:36.458,29.04,0.29380000000000006
10:39:36.506,29.04,0.31069999999999975
10:39:36.548,29.04,0.3183999999999996
10:39:36.596,29.04,0.33530000000000015
10:39:36.646,29.04,0.3261000000000003
10:39:36.692,29.04,0.3122999999999996
10:39:36.740,29.04,0.31989999999999963
10:39:36.780,29.04,0.30299999999999994
10:39:36.828,29.04,0.29079999999999995
10:39:36.879,29.04,0.23249999999999993
10:39:36.926,29.04,0.2110000000000003
10:39:36.972,0.29,0.1802999999999999
10:39:37.018,21.45,0.07449999999999957
10:39:37.065,27.71,-0.04209999999999958
10:39:37.112,28.83,-0.14639999999999986
10:39:37.157,27.03,-0.2629999999999999
10:39:37.203,28.41,-0.35960000000000036
10:39:37.249,30.02,-0.46389999999999976
10:39:37.312,27.11,-0.5651999999999999
10:39:37.373,28.28,-0.6525999999999996
10:39:37.420,28.11,-0.6924999999999999
10:39:37.466,30.12,-0.7278000000000002
10:39:37.511,27.96,-0.7492999999999999
10:39:37.556,27.03,-0.7523
10:39:37.596,27.03,-0.7431000000000001
10:39:37.649,28.11,-0.7154999999999996
10:39:37.695,26.89,-0.7062999999999997
10:39:37.741,29.88,-0.6741000000000001
10:39:37.788,29.88,-0.6219000000000001
10:39:37.835,27.11,-0.5422000000000002
10:39:37.882,30.04,-0.4762000000000004
10:39:37.931,29.27,-0.37959999999999994
10:39:37.976,27.95,-0.2845000000000004
10:39:38.023,28.16,-0.18020000000000014
10:39:38.070,30.17,-0.07889999999999997
10:39:38.116,30.88,0.019300000000000317
10:39:38.163,28.76,0.10820000000000007
10:39:38.210,27.46,0.20640000000000036
10:39:38.257,28.83,0.31069999999999975
10:39:38.302,27.94,0.39970000000000017
10:39:38.348,29.21,0.4779
10:39:38.395,29.21,0.5423999999999998
10:39:38.440,27.96,0.5914000000000001
10:39:38.485,29.35,0.6467
10:39:38.535,28.11,0.6772999999999998
10:39:38.583,28.81,0.7126000000000001
10:39:38.630,27.39,0.7325999999999997
10:39:38.677,28.94,0.7126000000000001
10:39:38.725,28.89,0.6927000000000003
10:39:38.772,28.04,0.6772999999999998
10:39:38.821,27.96,0.6528
10:39:38.864,29.88,0.593
10:39:38.908,28.04,0.5622999999999996
10:39:38.956,28.37,0.49629999999999974
10:39:39.003,27.75,0.4196
10:39:39.051,26.51,0.3460000000000001
10:39:39.098,26.51,0.23859999999999992
10:39:39.145,28.89,0.14970000000000017
10:39:39.192,29.42,0.0730000000000004
10:39:39.236,30.68,-0.022199999999999775
10:39:39.284,28.11,-0.11880000000000024
10:39:39.331,27.19,-0.20319999999999983
10:39:39.379,28.37,-0.2859999999999996
10:39:39.427,27.94,-0.39029999999999987
10:39:39.470,28.47,-0.44709999999999983
10:39:39.518,27.82,-0.5023
10:39:39.565,27.32,-0.5376000000000003
10:39:39.610,28.16,-0.5835999999999997
10:39:39.657,28.04,-0.6143000000000001
10:39:39.704,26.96,-0.6326999999999998
10:39:39.750,26.96,-0.6189
10:39:39.798,28.28,-0.6081000000000003
10:39:39.847,27.89,-0.5867000000000004
10:39:39.891,28.08,-0.5498000000000003
10:39:39.937,27.89,-0.5068999999999999
10:39:39.984,29.27,-0.45169999999999977
10:39:40.045,27.32,-0.3780000000000001
10:39:40.091,30.25,-0.31210000000000004
10:39:40.138,27.82,-0.22919999999999963
10:39:40.185,29.42,-0.14029999999999987
10:39:40.228,26.62,-0.05900000000000016
10:39:40.265,28.18,0.0038999999999997925
10:39:40.312,27.96,0.10519999999999996
10:39:40.374,27.89,0.22020000000000017
10:39:40.420,29.34,0.2708000000000004
10:39:40.467,28.11,0.33830000000000027
10:39:40.513,30.4,0.4196
10:39:40.559,30.4,0.46720000000000006
10:39:40.605,29.73,0.49789999999999957
10:39:40.651,29.2,0.5453999999999999
10:39:40.697,29.05,0.5730000000000004
10:39:40.744,27.82,0.5807000000000002
10:39:40.790,28.38,0.5975999999999999
10:39:40.838,29.42,0.5899000000000001
10:39:40.883,29.05,0.5960000000000001
10:39:40.929,27.12,0.5683999999999996
10:39:40.975,27.32,0.5331000000000001
10:39:41.022,28.04,0.5039999999999996
10:39:41.068,28.41,0.45950000000000024
10:39:41.114,29.11,0.3766999999999996
10:39:41.160,29.11,0.3567
10:39:41.207,30.96,0.2708000000000004
10:39:41.253,30.25,0.1910999999999996
10:39:41.300,27.89,0.13119999999999976
10:39:41.346,28.11,0.057599999999999874
10:39:41.392,29.58,-0.03599999999999959
10:39:41.436,29.88,-0.09890000000000043
10:39:41.485,26.82,-0.18320000000000025
10:39:41.532,26.82,-0.2553000000000001
10:39:41.578,29.58,-0.30290000000000017
10:39:41.639,29.18,-0.3917999999999999
10:39:41.677,29.89,-0.42100000000000026
10:39:41.724,29.28,-0.4592999999999998
10:39:41.779,28.11,-0.4931000000000001
10:39:41.826,29.63,-0.4962
10:39:41.872,28.83,-0.49460000000000015
10:39:41.908,28.83,-0.5038
10:39:41.968,28.91,-0.4931000000000001
10:39:42.010,29.35,-0.4546999999999999
10:39:42.056,30.17,-0.4164000000000003
10:39:42.102,30.42,-0.3979999999999997
10:39:42.149,27.32,-0.34579999999999966
10:39:42.195,28.89,-0.28139999999999965
10:39:42.241,30.56,-0.24150000000000027
10:39:42.284,28.96,-0.17710000000000026
10:39:42.335,29.23,-0.10189999999999966
10:39:42.380,29.63,-0.03139999999999965
10:39:42.427,29.72,0.05609999999999982
10:39:42.472,29.72,0.15120000000000022
10:39:42.518,30.25,0.2953999999999999
10:39:42.565,29.81,0.47639999999999993
10:39:42.611,28.08,0.6757999999999997
10:39:42.658,27.89,0.8783000000000003
10:39:42.704,27.12,1.0762
10:39:42.749,28.98,1.2587000000000002
10:39:42.796,27.46,1.4166999999999996
10:39:42.843,29.13,1.6146000000000003
10:39:42.890,27.75,1.7694999999999999
10:39:42.937,30.1,1.8998999999999997
10:39:42.985,29.88,2.0149999999999997
10:39:43.030,29.35,2.0839999999999996
10:39:43.092,29.5,2.1437999999999997
10:39:43.139,28.41,2.1177
10:39:43.171,28.41,2.0993000000000004
10:39:43.232,26.82,2.1101
10:39:43.280,29.11,2.1422999999999996
10:39:43.311,29.11,2.1822
10:39:43.373,30.88,2.2865
10:39:43.418,27.53,2.4199
10:39:43.466,29.03,2.4874
10:39:43.512,11.46,2.6853
10:39:43.559,-14.75,2.8263999999999996
10:39:43.596,-25.33,2.9952000000000005
10:39:43.650,-30.18,2.9906000000000006
10:39:43.692,-31.07,2.9077
10:39:43.741,-29.14,2.8771000000000004
10:39:43.780,-29.14,2.723699999999999
10:39:43.837,-30.75,2.7159999999999993
10:39:43.883,-30.75,2.728300000000001
10:39:43.929,-28.78,2.8110999999999997
10:39:43.977,-27.02,2.7942
10:39:44.024,-28.08,2.8263999999999996
10:39:44.070,-28.34,2.6868999999999996
10:39:44.117,-28.44,2.6592000000000002
10:39:44.163,-27.27,2.6562
10:39:44.210,-28.61,2.6853
10:39:44.256,-29.33,2.7697000000000003
10:39:44.302,-26.35,2.8755000000000006
10:39:44.349,-28.02,2.9583999999999993
10:39:44.395,-28.63,3.0044000000000004
10:39:44.437,-28.63,3.0243
10:39:44.484,-32.11,3.1194000000000006
10:39:44.533,-26.66,3.1700999999999997
10:39:44.579,-10.22,3.1822999999999997
10:39:44.625,3.91,3.279
10:39:44.670,25.68,3.2498000000000005
10:39:44.732,31.09,3.3894
10:39:44.778,29.32,3.4215999999999998
10:39:44.812,27.33,3.461499999999999
10:39:44.871,26.76,3.470700000000001
10:39:44.919,26.88,3.461499999999999
10:39:44.966,26.23,3.4384999999999994
10:39:45.014,29.15,3.4723000000000006
10:39:45.060,28.26,3.4384999999999994
10:39:45.107,26.35,3.4968000000000004
10:39:45.153,28.17,3.5198
10:39:45.200,28.41,3.5443999999999996
10:39:45.246,27.79,3.5565999999999995
10:39:45.292,27.79,3.5275
10:39:45.338,28.94,3.5535999999999994
10:39:45.385,27.65,3.5458999999999996
10:39:45.432,26.55,3.5489999999999995
10:39:45.478,28.41,3.5996000000000006
10:39:45.524,29.92,3.6118000000000006
10:39:45.571,27.45,3.6548
10:39:45.617,27.27,3.6762999999999995
10:39:45.660,28.24,3.7162000000000006
10:39:45.709,29.13,3.7330000000000005
10:39:45.756,29.92,3.7775
10:39:45.803,26.29,3.821999999999999
10:39:45.850,26.29,3.7698
10:39:45.897,27.68,3.7729
10:39:45.943,28.54,3.753
10:39:45.989,29.08,3.6808999999999994
10:39:46.034,28.14,3.6272
10:39:46.082,27.52,3.5673999999999992
10:39:46.128,27.39,3.6026000000000007
10:39:46.174,28.64,3.571999999999999
10:39:46.221,26.94,3.5397
10:39:46.267,28.88,3.4983000000000004
10:39:46.313,26.61,3.464600000000001
10:39:46.360,28.14,3.3802000000000003
10:39:46.420,28.47,3.2376000000000005
10:39:46.461,26.9,3.1807999999999996
10:39:46.501,26.9,3.0703999999999994
10:39:46.557,-7.97,3.1317000000000004
10:39:46.597,-7.97,3.0980000000000008
10:39:46.652,-12.17,3.0580999999999996
10:39:46.697,-23.86,3.0580999999999996
10:39:46.742,-29.04,3.032
10:39:46.788,-27.58,3.0366
10:39:46.834,-33.73,3.0090000000000003
10:39:46.879,-30.57,2.9491999999999994
10:39:46.925,-29.97,2.9937000000000005
10:39:46.971,-28.28,2.8909000000000002
10:39:47.017,-27.33,2.8587000000000007
10:39:47.065,-28.28,2.7651000000000003
10:39:47.108,-28.28,2.7036999999999995
10:39:47.157,-27.2,2.6822999999999997
10:39:47.205,-27.28,2.6194000000000006
10:39:47.252,-26.76,2.5855999999999995
10:39:47.297,-29.03,2.5258000000000003
10:39:47.345,-28.72,2.4644000000000004
10:39:47.391,-26.01,2.3939000000000004
10:39:47.437,0.48,2.2144000000000004
10:39:47.483,20.29,2.0426
10:39:47.531,27.67,1.9489999999999998
10:39:47.578,26.51,1.9612999999999996
10:39:47.626,26.02,2.0426
10:39:47.671,29.88,2.1653000000000002
10:39:47.733,27.75,2.2880000000000003
10:39:47.778,30.8,2.3555
10:39:47.825,29.5,2.3815999999999997
10:39:47.873,19.08,2.5104000000000006
10:39:47.918,19.08,2.605600000000001
10:39:47.964,-6.33,2.808
10:39:48.011,-19.25,2.9185
10:39:48.055,-28.41,3.0595999999999997
10:39:48.102,-28.21,3.1133000000000006
10:39:48.150,-19.4,3.1424000000000003
10:39:48.196,-6.15,3.1072000000000006
10:39:48.242,-10.03,3.091799999999999
10:39:48.289,-15.94,3.1164000000000005
10:39:48.335,-15.13,3.1363000000000003
10:39:48.381,-7.95,3.1761999999999997
10:39:48.428,-10.55,3.0305
10:39:48.469,-10.55,3.1225000000000005
10:39:48.516,-21.35,3.1654999999999998
10:39:48.567,-3.49,3.0980000000000008
10:39:48.613,-4.63,3.090299999999999
10:39:48.659,-14.2,3.1026000000000007
10:39:48.705,-15.94,3.1486
10:39:48.752,-4.39,3.1654999999999998
10:39:48.800,-7.95,3.0733999999999995
10:39:48.847,-12.4,3.1378000000000004
10:39:48.892,-6.19,3.1409000000000002
10:39:48.939,-2.3,3.0703999999999994
10:39:48.986,-11.59,3.1378000000000004
10:39:49.032,-11.59,3.1624
10:39:49.079,-1.78,3.1133000000000006
10:39:49.125,-0.42,3.1960999999999995
10:39:49.173,-2.34,3.1731
10:39:49.221,5.3,3.1700999999999997
10:39:49.268,6.11,3.1715999999999998
10:39:49.317,-2.67,3.1455
10:39:49.364,11.05,3.1776999999999997
10:39:49.414,14.96,3.1593
10:39:49.460,12.99,3.1746999999999996
10:39:49.507,10.44,3.2006999999999994
10:39:49.555,16.37,3.1639
10:39:49.596,15.91,3.1853999999999996
10:39:49.644,15.09,3.1884999999999994
10:39:49.695,17.27,3.1792999999999996
10:39:49.742,20.82,3.1976999999999993
10:39:49.787,20.82,3.1822999999999997
10:39:49.835,21.44,3.2022999999999993
10:39:49.880,21.05,3.220700000000001
10:39:49.927,22.92,3.1715999999999998
10:39:49.973,21.21,3.2682
10:39:50.020,26.57,3.2052999999999994
10:39:50.066,26.63,3.219099999999999
10:39:50.112,29.2,3.2560000000000002
10:39:50.158,27.76,3.2744
10:39:50.206,28.34,3.2452000000000005
10:39:50.252,29.29,3.2452000000000005
10:39:50.298,31.5,3.2360000000000007
10:39:50.343,31.5,3.2606
10:39:50.390,30.18,3.2376000000000005
10:39:50.436,28.41,3.2621
10:39:50.484,30.04,3.2483000000000004
10:39:50.532,29.9,3.2468000000000004
10:39:50.580,30.32,3.2299000000000007
10:39:50.628,28.21,3.2667
10:39:50.677,27.71,3.2452000000000005
10:39:50.724,32.49,3.2866
10:39:50.773,29.1,3.2544000000000004
10:39:50.812,28.89,3.2468000000000004
10:39:50.860,26.84,3.2299000000000007
10:39:50.908,26.96,3.2406000000000006
10:39:50.956,28.28,3.2052999999999994
10:39:51.004,28.28,3.2083999999999993
10:39:51.052,25.36,3.219099999999999
10:39:51.100,27.65,3.217599999999999
10:39:51.140,25.22,3.2360000000000007
10:39:51.189,28.57,3.2083999999999993
10:39:51.238,25.05,3.226800000000001
10:39:51.285,25.68,3.2836
10:39:51.332,29.14,3.2590000000000003
10:39:51.378,27.56,3.216100000000001
10:39:51.425,28.34,3.2575000000000003
10:39:51.469,27.08,3.2284000000000006
10:39:51.517,28.41,3.222200000000001
10:39:51.570,28.74,3.2253000000000007
10:39:51.611,28.74,3.2575000000000003
10:39:51.658,29.26,3.206899999999999
10:39:51.704,29.77,3.2330000000000005
10:39:51.750,28.57,3.2422000000000004
10:39:51.795,30.3,3.2452000000000005
10:39:51.857,29.99,3.2468000000000004
10:39:51.892,28.35,3.2406000000000006
10:39:51.940,30.25,3.2406000000000006
10:39:51.989,27.83,3.279
10:39:52.041,30.79,3.2376000000000005
10:39:52.087,30.77,3.2529000000000003
10:39:52.136,29.23,3.2468000000000004
10:39:52.183,29.97,3.2422000000000004
10:39:52.228,31.63,3.2882
10:39:52.275,31.23,3.3019999999999996
10:39:52.320,31.23,3.2973999999999997
10:39:52.367,29.03,3.2759
10:39:52.417,31.81,3.2866
10:39:52.462,29.38,3.332700000000001
10:39:52.507,31.21,3.3218999999999994
10:39:52.552,30.18,3.3203999999999994
10:39:52.600,29.97,3.332700000000001
10:39:52.646,30.46,3.3096999999999994
10:39:52.692,29.56,3.3004
10:39:52.737,32.02,3.2682
10:39:52.782,28.41,3.226800000000001
10:39:52.830,28.41,3.2314000000000007
10:39:52.877,25.36,3.2098999999999993
10:39:52.922,25.63,3.2083999999999993
10:39:52.968,24.24,3.2376000000000005
10:39:53.015,26.72,3.2406000000000006
10:39:53.062,26.83,3.217599999999999
10:39:53.110,28.35,3.2406000000000006
10:39:53.171,29.39,3.2253000000000007
10:39:53.216,27.64,3.216100000000001
10:39:53.262,26.57,3.219099999999999
10:39:53.310,24.97,3.2284000000000006
10:39:53.356,25.8,3.2314000000000007
10:39:53.402,26.83,3.219099999999999
10:39:53.449,23.8,3.2037999999999993
10:39:53.495,25.57,3.2391000000000005
10:39:53.543,25.16,3.1930999999999994
10:39:53.589,28.18,3.206899999999999
10:39:53.637,28.18,3.216100000000001
10:39:53.683,25.66,3.219099999999999
10:39:53.729,24.91,3.2391000000000005
10:39:53.775,27.46,3.2529000000000003
10:39:53.820,25.67,3.2498000000000005
10:39:53.866,31.67,3.2483000000000004
10:39:53.912,30.09,3.2851
10:39:53.960,30.37,3.2652
10:39:54.008,32.55,3.3203999999999994
10:39:54.054,30.86,3.3049999999999997
10:39:54.101,29.7,3.3572000000000006
10:39:54.147,29.7,3.4261999999999997
10:39:54.192,29.23,3.4307999999999996
10:39:54.239,30.0,3.4815000000000005
10:39:54.287,28.34,3.4907000000000004
10:39:54.333,28.44,3.4876000000000005
10:39:54.378,28.1,3.4307999999999996
10:39:54.425,27.28,3.3679000000000006
10:39:54.470,29.29,3.3111999999999995
10:39:54.516,30.37,3.2284000000000006
10:39:54.561,26.96,3.1746999999999996
10:39:54.622,5.11,3.1256000000000004
10:39:54.668,-6.29,3.167
10:39:54.716,11.26,3.1807999999999996
10:39:54.763,-2.3,3.1087000000000007
10:39:54.809,-9.32,3.1593
10:39:54.844,-9.32,3.1609
10:39:54.902,-2.64,3.1026000000000007
10:39:54.949,-2.62,3.1102000000000007
10:39:54.988,-15.02,3.1731
10:39:55.036,-11.51,3.1302000000000003
10:39:55.089,-6.16,3.0980000000000008
10:39:55.133,-12.42,3.1378000000000004
10:39:55.172,-10.13,3.1378000000000004
10:39:55.221,-2.66,3.1317000000000004
10:39:55.269,-11.41,3.1517
10:39:55.316,-5.29,3.1455
10:39:55.362,-2.66,3.1899999999999995
10:39:55.409,-8.64,3.1317000000000004
10:39:55.456,-8.64,3.1118000000000006
10:39:55.503,-0.28,3.1378000000000004
10:39:55.550,-1.47,3.1271000000000004
10:39:55.597,-8.49,3.1210000000000004
10:39:55.643,2.32,3.216100000000001
10:39:55.690,3.51,3.1240000000000006
10:39:55.736,-3.42,3.1317000000000004
10:39:55.783,-2.64,3.2052999999999994
10:39:55.829,7.95,3.1148000000000007
10:39:55.876,-0.78,3.1578
10:39:55.924,7.09,3.1731
10:39:55.969,10.7,3.1654999999999998
10:39:56.016,10.7,3.1884999999999994
10:39:56.062,8.68,3.1455
10:39:56.110,6.97,3.2575000000000003
10:39:56.156,16.91,3.2037999999999993
10:39:56.202,16.3,3.167
10:39:56.249,22.04,3.2406000000000006
10:39:56.296,23.97,3.1746999999999996
10:39:56.357,24.86,3.282
10:39:56.403,29.92,3.3034999999999997
10:39:56.450,31.52,3.2866
10:39:56.499,33.2,3.3526000000000007
10:39:56.530,30.89,3.3511000000000006
10:39:56.578,28.64,3.3771000000000004
10:39:56.624,28.38,3.460000000000001
10:39:56.686,26.45,3.4522999999999993
10:39:56.718,26.45,3.4937000000000005
10:39:56.765,28.08,3.4430999999999994
10:39:56.812,29.32,3.4109
10:39:56.860,29.01,3.4445999999999994
10:39:56.907,27.26,3.3310999999999993
10:39:56.952,27.62,3.3096999999999994
10:39:56.999,30.04,3.2652
10:39:57.063,30.51,3.1960999999999995
10:39:57.108,24.46,3.1822999999999997
10:39:57.140,15.56,3.1960999999999995
10:39:57.200,21.18,3.1624
10:39:57.246,20.23,3.1914999999999996
10:39:57.292,16.87,3.1194000000000006
10:39:57.337,11.54,3.1960999999999995
10:39:57.383,11.54,3.206899999999999
10:39:57.429,18.86,3.1424000000000003
10:39:57.475,14.15,3.1761999999999997
10:39:57.521,9.41,3.2006999999999994
10:39:57.566,14.96,3.1578
10:39:57.613,15.02,3.1731
10:39:57.660,12.31,3.1731
10:39:57.706,8.8,3.2037999999999993
10:39:57.752,20.66,3.2037999999999993
10:39:57.798,18.64,3.1822999999999997
10:39:57.846,19.94,3.1792999999999996
10:39:57.893,21.52,3.212999999999999
10:39:57.939,25.8,3.2391000000000005
10:39:57.985,25.8,3.2575000000000003
10:39:58.032,28.96,3.2652
10:39:58.093,29.36,3.2713
10:39:58.138,29.36,3.2805
10:39:58.184,30.05,3.2897
10:39:58.230,32.47,3.3004
10:39:58.277,31.21,3.3049999999999997
10:39:58.324,32.03,3.3465000000000007
10:39:58.370,29.44,3.340299999999999
10:39:58.418,29.09,3.3541000000000007
10:39:58.463,30.18,3.3511000000000006
10:39:58.509,31.96,3.3049999999999997
10:39:58.555,29.92,3.3218999999999994
10:39:58.600,30.3,3.2866
10:39:58.646,30.3,3.2483000000000004
10:39:58.693,31.21,3.2636000000000003
10:39:58.739,31.66,3.279
10:39:58.787,32.29,3.2667
10:39:58.832,30.25,3.223699999999999
10:39:58.881,27.33,3.1914999999999996
10:39:58.928,24.86,3.1715999999999998
10:39:58.973,14.66,3.0488999999999997
10:39:59.019,-19.53,3.0059000000000005
10:39:59.066,-29.37,3.0810999999999993
10:39:59.113,-23.13,3.1271000000000004
10:39:59.159,-12.5,3.1317000000000004
10:39:59.206,-12.5,3.0687999999999995
10:39:59.251,-18.11,3.0534999999999997
10:39:59.300,-29.3,3.0305
10:39:59.346,-31.0,2.962999999999999
10:39:59.393,-28.28,2.9154
10:39:59.439,-28.24,2.8541000000000007
10:39:59.486,-28.34,2.7574000000000005
10:39:59.532,-28.47,2.6715
10:39:59.580,-27.34,2.5916999999999994
10:39:59.626,-29.01,2.5473
10:39:59.673,-29.78,2.5396
10:39:59.718,-28.84,2.5166000000000004
10:39:59.766,-27.7,2.4966
10:39:59.812,-27.7,2.4828
10:39:59.860,-28.94,2.4736000000000002
10:39:59.907,-28.04,2.4752
10:39:59.955,-28.76,2.4644000000000004
10:40:00.003,-28.08,2.4522000000000004
10:40:00.049,-23.48,2.4522000000000004
10:40:00.097,-21.74,2.4169
10:40:00.143,12.02,2.2972
10:40:00.189,22.56,2.1791
10:40:00.236,28.44,2.0871000000000004
10:40:00.282,25.77,1.9981
10:40:00.328,25.7,1.9720000000000004
10:40:00.375,27.53,1.9535999999999998
10:40:00.421,30.2,1.9474999999999998
10:40:00.468,30.2,1.9489999999999998
10:40:00.515,30.96,1.9505
10:40:00.577,29.57,1.9612999999999996
10:40:00.623,29.43,1.9736000000000002
10:40:00.671,30.75,1.9935
10:40:00.718,30.75,1.995
10:40:00.779,28.76,1.9889000000000001
10:40:00.826,27.26,1.9996
10:40:00.872,30.56,1.9935
10:40:00.918,30.56,2.0012
10:40:00.965,30.41,1.9858000000000002
10:40:01.011,27.96,1.9858000000000002
10:40:01.059,28.22,1.9874
10:40:01.105,29.38,1.9904000000000002
10:40:01.153,30.33,1.9812000000000003
10:40:01.199,31.02,1.992
10:40:01.246,27.67,1.9828000000000001
10:40:01.293,27.18,1.992
10:40:01.338,28.11,1.9843000000000002
10:40:01.386,30.12,1.9858000000000002
10:40:01.433,27.46,1.9966
10:40:01.478,26.41,1.9843000000000002
10:40:01.525,26.41,1.9659000000000004
10:40:01.571,27.46,1.9828000000000001
10:40:01.619,27.82,1.9659000000000004
10:40:01.665,28.54,1.9612999999999996
10:40:01.712,28.76,1.9550999999999998
10:40:01.758,27.6,1.9398
10:40:01.804,30.83,1.9337
10:40:01.851,28.3,1.9520999999999997
10:40:01.897,29.27,1.9720000000000004
10:40:01.943,26.89,2.0503
10:40:01.990,30.4,2.1254
10:40:02.036,29.28,2.1745
10:40:02.082,28.23,2.2695999999999996
10:40:02.129,26.15,2.3830999999999998
10:40:02.177,26.15,2.4798
10:40:02.223,14.47,2.6684
10:40:02.268,-11.19,2.8064999999999998
10:40:02.315,-23.68,2.9215999999999998
10:40:02.362,-27.46,2.9875000000000007
10:40:02.408,-30.18,3.0029000000000003
10:40:02.453,-31.88,3.0458
10:40:02.500,-28.78,3.0980000000000008
10:40:02.547,-22.56,3.1424000000000003
10:40:02.607,-7.76,3.2006999999999994
10:40:02.654,7.04,3.211499999999999
10:40:02.700,24.24,3.2560000000000002
10:40:02.747,28.96,3.2805
10:40:02.794,32.74,3.3004
10:40:02.841,32.03,3.3249999999999993
10:40:02.888,32.03,3.3741000000000003
10:40:02.935,29.16,3.3986
10:40:02.981,28.61,3.3802000000000003
10:40:03.026,28.34,3.343400000000001
10:40:03.071,29.16,3.3157999999999994
10:40:03.118,27.52,3.3218999999999994
10:40:03.164,28.64,3.3295999999999992
10:40:03.211,29.97,3.3710000000000004
