time

# header_update,time,theta
10:54:08.594,0.17110000000000003
10:54:09.291,0.1665000000000001
10:54:09.419,0.17569999999999997
10:54:09.770,0.17110000000000003
10:54:09.992,0.18189999999999973
10:54:10.183,0.18489999999999984
10:54:10.391,0.16500000000000004
10:54:10.519,0.16809999999999992
10:54:10.769,0.16349999999999998
10:54:10.895,0.13279999999999959
10:54:11.067,0.17110000000000003
10:54:11.240,0.1741999999999999
10:54:11.458,0.15120000000000022
10:54:11.648,0.15890000000000004
10:54:12.111,0.15890000000000004
10:54:12.268,0.15270000000000028
10:54:12.583,0.15580000000000016
10:54:12.690,0.16349999999999998
10:54:12.813,0.15730000000000022
10:54:13.006,0.18189999999999973
10:54:13.323,0.1772999999999998
10:54:13.354,0.17110000000000003
10:54:13.497,0.1772999999999998
10:54:13.705,0.16959999999999997
10:54:13.781,0.15270000000000028
10:54:14.175,0.16349999999999998
10:54:14.333,0.16959999999999997
10:54:14.523,0.15580000000000016
10:54:14.714,0.1802999999999999
10:54:14.978,0.17569999999999997
10:54:15.134,0.16500000000000004
10:54:15.385,0.1772999999999998
10:54:15.523,0.16809999999999992
10:54:15.678,0.1665000000000001
10:54:15.804,0.16500000000000004
10:54:15.962,0.17110000000000003
10:54:16.119,0.1802999999999999
10:54:16.295,0.16809999999999992
10:54:16.517,0.17569999999999997
10:54:16.701,0.17110000000000003
10:54:16.978,0.16809999999999992
10:54:17.116,0.16500000000000004
10:54:17.306,0.17110000000000003
10:54:17.480,0.17269999999999985
10:54:17.623,0.16959999999999997
10:54:17.735,0.15580000000000016
10:54:17.768,0.16500000000000004
10:54:17.975,0.17110000000000003
10:54:18.255,0.14810000000000034
10:54:18.447,0.16349999999999998
10:54:18.669,0.15890000000000004
10:54:18.822,0.16809999999999992
10:54:18.992,0.1665000000000001
10:54:19.163,0.15270000000000028
10:54:19.383,0.17269999999999985
10:54:19.667,0.14810000000000034
10:54:19.811,0.16349999999999998
10:54:20.159,0.16959999999999997
10:54:20.348,0.16500000000000004
10:54:20.490,0.14660000000000029
10:54:20.666,0.1604000000000001
10:54:20.807,0.17879999999999985
10:54:20.949,0.16500000000000004
10:54:21.153,0.16959999999999997
10:54:21.356,0.17269999999999985
10:54:21.516,0.17569999999999997
10:54:21.914,0.18189999999999973
